id_prestamo,edad,ingresos_mensuales_eur,ingresos_conyuge_eur,importe_prestamo_eur,plazo_meses,cuota_mensual_eur,ratio_endeudamiento,ratio_cuota_ingreso,antiguedad_empleo_anos,antiguedad_cliente_anos,num_prestamos_previos,num_prestamos_activos,num_impagos_previos,dias_mora_max_historico,score_credito,score_externo,saldo_medio_cuenta_eur,num_productos_contratados,patrimonio_declarado_eur,num_consultas_buro_6m,tasa_interes_pct,gastos_fijos_mensuales_eur,finalidad,tipo_empleo,regimen_vivienda,nivel_estudios,sector_actividad,tiene_avalista,impago
PRE000989,30,2246.0,992.0,12813,48,288.0,12.8,8.9,19.3,4.6,3.0,2,0,21,671,733,8589.0,4.0,112818,0,,731.0,coche,funcionario,propiedad,medio,servicios,si,0
PRE000990,31,2496.0,851.0,6390,120,58.0,2.3,1.7,,0.5,2.0,2,0,45,755,677,3458.0,4.0,61581,0,8.9,1257.0,consumo,autonomo,alquiler,medio,publico,no,0
PRE000991,44,6028.0,2534.0,31118,72,467.0,7.7,5.5,7.5,1.8,2.0,1,0,11,723,718,3610.0,3.0,98395,2,6.2,2435.0,coche,temporal,hipoteca,medio,industria,no,0
PRE000992,30,2308.0,596.0,10962,96,,5.3,,5.5,0.7,3.0,0,0,77,582,556,5234.0,2.0,21009,3,12.4,1390.0,coche,funcionario,alquiler,medio,servicios,no,0
PRE000993,28,2003.0,432.0,42993,84,553.0,27.6,22.7,7.8,6.7,0.0,0,0,15,730,708,6080.0,4.0,118698,1,6.4,776.0,coche,temporal,hipoteca,medio,construccion,no,0
PRE000994,26,3773.0,2076.0,16194,60,291.0,7.7,5.0,20.9,0.3,1.0,1,0,50,696,645,6201.0,4.0,154682,1,9.5,891.0,estudios,temporal,hipoteca,medio,servicios,no,0
PRE000995,55,3111.0,1691.0,19435,24,875.0,28.1,18.2,1.4,4.8,0.0,2,0,8,850,759,7665.0,6.0,243858,0,,,vivienda,autonomo,hipoteca,medio,servicios,no,0
PRE000996,25,3393.0,3824.0,3249,84,42.0,1.2,0.6,8.5,2.8,,2,1,27,589,637,-1294.0,1.0,57368,1,9.9,966.0,vivienda,funcionario,alquiler,medio,agrario,no,0
PRE000997,33,,763.0,22133,24,996.0,33.7,,5.2,7.2,0.0,0,0,27,670,679,7729.0,4.0,66543,0,6.3,829.0,negocio,fijo,hipoteca,medio,servicios,si,0
PRE000998,37,2915.0,7.0,5683,36,170.0,5.8,5.8,1.0,4.7,,1,0,28,596,571,457.0,,16293,0,8.3,858.0,negocio,temporal,propiedad,basico,publico,no,0
PRE000999,38,2693.0,535.0,23184,96,261.0,9.7,8.1,2.5,1.1,0.0,1,2,6,674,728,6137.0,4.0,78095,1,9.5,1270.0,consumo,autonomo,propiedad,medio,servicios,no,1
PRE001000,45,2275.0,1191.0,5243,48,118.0,5.2,3.4,1.5,3.6,3.0,0,1,30,682,660,5083.0,2.0,137491,2,6.3,946.0,coche,funcionario,alquiler,medio,publico,si,0
PRE001001,47,2866.0,1637.0,5629,12,507.0,17.7,11.2,8.6,1.1,3.0,1,0,26,646,549,973.0,2.0,5615,3,10.4,1723.0,negocio,fijo,hipoteca,basico,publico,no,0
PRE001002,44,1758.0,1122.0,17246,120,155.0,8.8,5.4,1.4,4.3,1.0,1,1,35,524,464,365.0,2.0,0,1,9.3,642.0,estudios,fijo,hipoteca,superior,agrario,no,0
PRE001003,44,,,9798,120,88.0,5.6,3.4,7.3,1.0,0.0,1,1,24,590,486,-2000.0,4.0,11244,2,9.9,627.0,coche,fijo,hipoteca,medio,construccion,no,0
PRE001004,52,1827.0,1493.0,3303,12,297.0,16.3,9.0,8.3,15.0,1.0,1,0,23,525,440,,,0,0,11.3,441.0,consumo,fijo,propiedad,basico,servicios,no,0
PRE001005,51,2829.0,0.0,11916,48,268.0,9.5,9.5,5.7,0.5,2.0,0,0,6,758,789,6459.0,3.0,129013,0,5.1,396.0,consumo,autonomo,hipoteca,medio,industria,no,0
PRE001006,43,2047.0,655.0,3962,84,51.0,2.5,1.9,6.5,1.3,2.0,1,0,17,605,530,,3.0,22885,1,,,vivienda,fijo,hipoteca,medio,publico,si,0
PRE001007,32,3775.0,3158.0,10533,60,190.0,5.0,2.7,3.2,28.6,1.0,0,1,35,740,729,4827.0,5.0,107053,1,6.1,1520.0,negocio,temporal,propiedad,medio,industria,no,0
PRE001008,50,2692.0,270.0,15530,96,175.0,6.5,5.9,7.1,5.7,1.0,1,0,14,716,712,3545.0,4.0,129913,0,5.4,896.0,vivienda,fijo,alquiler,medio,industria,no,0
PRE001009,42,2058.0,969.0,7695,84,99.0,4.8,3.3,8.6,6.5,0.0,2,1,38,665,680,2185.0,3.0,103244,1,8.1,826.0,consumo,funcionario,alquiler,superior,publico,si,0
PRE001010,42,1741.0,746.0,8359,84,107.0,6.2,4.3,2.0,5.7,0.0,1,0,41,602,613,588.0,3.0,24594,3,10.2,336.0,consumo,temporal,alquiler,superior,publico,no,0
PRE001011,27,,1550.0,7432,120,67.0,2.1,1.4,16.6,15.0,3.0,1,1,26,618,616,4931.0,,8982,3,7.6,,consumo,autonomo,propiedad,medio,servicios,si,1
PRE001012,57,2523.0,795.0,15624,36,469.0,18.6,,9.3,1.4,1.0,1,1,3,661,703,4696.0,,134479,1,7.5,1133.0,negocio,autonomo,propiedad,medio,servicios,no,0
PRE001013,49,2153.0,858.0,18674,60,336.0,15.6,11.2,1.6,1.9,0.0,0,0,0,804,893,7577.0,6.0,200015,1,4.2,1343.0,negocio,fijo,alquiler,basico,servicios,no,0
PRE001014,32,938.0,454.0,17100,36,513.0,54.6,36.8,3.2,25.4,0.0,0,0,13,589,630,2271.0,1.0,3947,5,8.7,,coche,fijo,propiedad,medio,servicios,no,0
PRE001015,41,2495.0,1219.0,3970,84,51.0,2.0,1.4,0.7,0.4,2.0,1,0,5,658,713,5764.0,5.0,144325,2,6.9,1179.0,coche,temporal,alquiler,medio,servicios,no,1
PRE001016,60,2242.0,677.0,17347,24,781.0,34.8,26.7,6.0,1.2,0.0,1,1,18,694,562,5864.0,2.0,53478,3,,1425.0,consumo,fijo,hipoteca,basico,servicios,no,0
PRE001017,42,,0.0,5596,60,101.0,5.4,5.4,3.9,4.7,1.0,0,0,38,658,564,-2000.0,0.0,19941,2,11.3,1132.0,estudios,temporal,hipoteca,medio,industria,no,0
PRE001018,35,1776.0,613.0,17990,12,1619.0,91.1,67.7,6.4,0.8,1.0,1,1,48,531,382,-1842.0,0.0,0,4,12.7,779.0,vivienda,fijo,alquiler,medio,agrario,no,1
PRE001019,30,,394.0,19448,12,1750.0,114.9,91.3,9.4,3.2,2.0,1,0,24,648,573,-1591.0,2.0,83231,3,9.0,593.0,consumo,temporal,hipoteca,basico,construccion,si,0
PRE001020,22,2961.0,38.0,11844,24,533.0,18.0,17.8,9.8,6.9,4.0,0,0,17,642,713,3032.0,5.0,96766,0,6.8,1362.0,consumo,temporal,alquiler,medio,publico,no,0
PRE001021,56,2434.0,1010.0,21551,96,242.0,10.0,7.0,7.0,10.8,1.0,0,0,73,607,651,1520.0,6.0,52269,0,8.8,703.0,coche,autonomo,alquiler,medio,construccion,no,1
PRE001022,43,,520.0,11837,84,152.0,4.3,3.7,7.2,5.1,2.0,0,0,11,672,613,4480.0,7.0,85880,1,4.8,1464.0,consumo,fijo,propiedad,basico,publico,no,0
PRE001023,59,4374.0,1005.0,15314,84,197.0,4.5,3.7,3.7,5.3,2.0,0,0,9,694,727,4827.0,4.0,107224,0,5.2,,negocio,fijo,alquiler,basico,construccion,no,0
PRE001024,46,2877.0,451.0,42085,96,473.0,16.5,,3.3,1.4,2.0,1,2,48,537,539,788.0,3.0,0,3,12.3,2045.0,estudios,fijo,propiedad,medio,publico,no,0
PRE001025,65,,104.0,9163,24,412.0,19.0,18.1,6.3,8.2,,1,0,16,777,755,5556.0,2.0,86493,0,5.6,1087.0,vivienda,fijo,propiedad,superior,agrario,no,0
PRE001026,46,1743.0,0.0,3929,84,51.0,2.9,2.9,11.7,7.2,2.0,1,0,14,708,646,9001.0,5.0,78038,0,5.3,,estudios,fijo,alquiler,basico,industria,no,0
PRE001027,37,,33.0,14035,96,158.0,8.2,8.1,,0.7,1.0,0,0,32,811,815,6376.0,4.0,187787,1,5.0,940.0,negocio,autonomo,alquiler,superior,construccion,no,0
PRE001028,46,1549.0,364.0,7842,96,88.0,5.7,4.6,1.3,1.7,1.0,1,1,29,626,651,1102.0,5.0,25052,1,8.2,680.0,consumo,fijo,propiedad,superior,publico,si,1
PRE001029,48,1417.0,179.0,9269,72,139.0,9.8,8.7,3.1,4.6,0.0,1,1,39,441,348,-2000.0,2.0,0,5,13.5,519.0,coche,fijo,hipoteca,superior,servicios,no,1
PRE001030,66,,1687.0,4960,48,112.0,3.3,2.2,11.9,12.2,2.0,1,0,59,805,731,,2.0,141193,1,5.1,909.0,consumo,fijo,hipoteca,basico,industria,no,0
PRE001031,51,2024.0,1116.0,24245,72,364.0,18.0,,6.2,9.5,3.0,2,0,18,572,556,769.0,5.0,47613,3,12.5,533.0,consumo,fijo,alquiler,superior,publico,no,0
PRE001032,39,1335.0,702.0,10805,84,139.0,10.4,6.8,6.9,8.2,1.0,1,0,38,545,524,2350.0,1.0,0,1,,358.0,vivienda,fijo,alquiler,basico,servicios,no,1
PRE001033,44,2861.0,2120.0,8298,24,373.0,13.0,7.5,8.1,3.2,4.0,1,1,15,542,631,2099.0,2.0,0,2,12.6,1163.0,estudios,fijo,propiedad,medio,construccion,no,1
PRE001034,61,2575.0,829.0,13581,12,1222.0,47.4,35.9,1.2,2.7,2.0,0,0,40,517,410,-2000.0,2.0,0,5,13.7,1880.0,coche,fijo,alquiler,basico,servicios,no,1
PRE001035,20,,939.0,14626,48,329.0,6.9,,10.8,1.4,0.0,2,0,2,735,754,6298.0,7.0,123425,0,3.4,2263.0,consumo,fijo,hipoteca,superior,agrario,no,0
PRE001036,45,1758.0,829.0,14493,60,261.0,14.8,10.1,0.1,2.4,1.0,1,4,68,520,477,-2000.0,2.0,0,4,13.7,467.0,negocio,temporal,alquiler,superior,industria,si,0
PRE001037,39,2760.0,1244.0,8894,36,,9.7,6.7,8.8,1.0,2.0,3,0,18,697,822,,6.0,106621,0,5.5,1874.0,consumo,autonomo,alquiler,basico,publico,no,0
PRE001038,68,,,7605,96,86.0,2.8,2.6,2.5,13.4,0.0,1,1,30,656,619,3798.0,4.0,73707,0,10.5,558.0,consumo,temporal,alquiler,medio,agrario,no,0
PRE001039,53,1822.0,578.0,10024,12,902.0,49.5,37.6,0.1,20.5,1.0,2,1,9,665,642,4905.0,0.0,84352,0,7.4,928.0,coche,fijo,propiedad,basico,servicios,si,0
PRE001040,31,3632.0,2628.0,21899,12,1971.0,54.3,31.5,7.2,8.9,,1,1,29,615,612,2223.0,4.0,34842,1,9.5,1403.0,coche,fijo,hipoteca,basico,servicios,no,1
PRE001041,55,,415.0,13323,120,120.0,6.3,5.2,7.3,2.2,1.0,0,0,20,589,495,2519.0,6.0,0,1,9.9,584.0,vivienda,fijo,hipoteca,medio,servicios,no,0
PRE001042,41,2960.0,0.0,19244,12,1732.0,58.5,58.5,15.6,6.2,2.0,0,2,17,641,589,919.0,4.0,61578,2,6.1,1159.0,coche,temporal,alquiler,superior,industria,no,0
PRE001043,43,2469.0,2396.0,10105,12,909.0,36.8,18.7,0.8,5.6,0.0,0,1,15,666,680,4326.0,,56877,3,,1598.0,consumo,autonomo,hipoteca,medio,agrario,no,0
PRE001044,53,,229.0,15703,12,1413.0,73.2,65.4,,5.8,1.0,2,2,33,487,529,,1.0,8066,3,10.8,1044.0,negocio,fijo,propiedad,basico,servicios,si,1
PRE001045,63,,1079.0,10952,60,197.0,8.6,5.9,0.1,7.6,1.0,1,0,14,722,695,2293.0,6.0,71324,0,8.0,1128.0,coche,funcionario,alquiler,basico,servicios,no,0
PRE001046,33,2599.0,1701.0,13822,24,,23.9,14.5,2.9,1.8,1.0,1,0,7,639,556,1882.0,1.0,93731,0,10.3,998.0,coche,fijo,alquiler,superior,publico,no,0
PRE001047,52,1877.0,,4212,84,54.0,2.9,2.6,1.3,0.6,2.0,1,2,57,540,428,2006.0,2.0,8669,2,11.0,,consumo,fijo,propiedad,medio,agrario,no,1
PRE001048,35,1194.0,548.0,9886,84,127.0,10.6,7.3,6.6,9.0,3.0,0,0,52,501,451,-2000.0,3.0,0,3,11.8,119.0,estudios,fijo,propiedad,medio,servicios,no,1
PRE001049,38,2726.0,2224.0,7000,60,126.0,4.6,2.5,5.9,7.4,0.0,1,2,35,581,597,-285.0,1.0,2091,1,10.9,1267.0,vivienda,temporal,alquiler,medio,servicios,no,0
PRE001050,25,1838.0,1295.0,4819,60,87.0,4.7,2.8,4.4,2.1,2.0,1,0,17,604,630,,3.0,62219,2,9.6,1078.0,consumo,autonomo,alquiler,superior,publico,no,0
PRE001051,65,1962.0,1669.0,12183,36,365.0,18.6,10.1,0.6,0.1,0.0,1,0,31,555,553,-1009.0,7.0,0,2,,961.0,negocio,fijo,hipoteca,basico,servicios,si,1
PRE001052,18,3706.0,1651.0,28426,12,2558.0,69.0,,7.2,1.3,4.0,0,0,12,631,597,,3.0,0,2,10.9,1827.0,vivienda,fijo,alquiler,medio,servicios,no,0
PRE001053,24,2276.0,928.0,14059,24,633.0,27.8,19.7,0.1,1.2,1.0,0,0,27,675,618,4942.0,4.0,100824,1,8.3,1065.0,coche,autonomo,propiedad,basico,servicios,no,0
PRE001054,30,,833.0,9109,60,164.0,10.3,6.8,1.9,2.8,0.0,1,1,21,535,498,-1214.0,5.0,0,4,11.7,425.0,coche,temporal,hipoteca,basico,industria,no,0
PRE001055,52,2463.0,2122.0,8662,72,130.0,5.3,2.8,6.5,12.5,1.0,0,0,27,748,641,4856.0,4.0,122102,1,,1503.0,vivienda,temporal,propiedad,medio,industria,no,0
PRE001056,46,3171.0,3369.0,4146,72,62.0,2.0,1.0,1.8,1.7,1.0,1,0,64,733,698,3738.0,4.0,165069,0,6.8,1268.0,consumo,fijo,alquiler,medio,publico,no,0
PRE001057,54,3996.0,2646.0,29567,120,266.0,6.7,4.0,5.2,4.9,,0,3,31,728,671,6532.0,6.0,81434,0,8.4,2281.0,negocio,fijo,hipoteca,superior,construccion,no,0
PRE001058,41,3900.0,1280.0,17341,84,223.0,5.7,4.3,4.4,2.7,1.0,2,0,16,729,669,7818.0,7.0,120956,0,4.7,523.0,consumo,autonomo,hipoteca,basico,servicios,si,0
PRE001059,31,3260.0,493.0,8281,48,186.0,5.7,5.0,22.3,2.7,0.0,0,0,13,721,677,4611.0,4.0,113423,0,5.3,1668.0,consumo,funcionario,alquiler,medio,industria,no,0
PRE001060,38,3195.0,1708.0,9375,36,281.0,8.8,5.7,0.8,1.9,1.0,1,0,33,583,509,-1566.0,3.0,0,4,,,negocio,autonomo,alquiler,basico,publico,no,1
PRE001061,60,2519.0,1414.0,10320,96,116.0,4.6,3.0,4.2,0.5,0.0,2,0,31,742,698,6111.0,,146624,1,5.9,779.0,coche,fijo,hipoteca,superior,servicios,no,0
PRE001062,54,2133.0,949.0,19131,60,344.0,16.1,11.2,6.0,0.9,0.0,1,0,23,573,601,1611.0,3.0,23370,4,8.5,899.0,coche,fijo,propiedad,superior,industria,no,0
PRE001063,39,2118.0,816.0,4154,96,47.0,2.2,,3.5,0.4,0.0,1,2,20,611,595,425.0,3.0,0,1,7.3,861.0,negocio,fijo,hipoteca,basico,construccion,no,0
PRE001064,40,1974.0,211.0,10608,120,95.0,4.8,4.4,4.6,12.1,1.0,1,0,26,753,762,5298.0,3.0,117816,2,5.7,917.0,consumo,temporal,alquiler,medio,construccion,si,0
PRE001065,50,2059.0,1287.0,12452,24,560.0,27.2,16.7,1.1,0.6,,0,0,11,675,655,5958.0,6.0,94313,0,8.1,1062.0,negocio,fijo,alquiler,superior,construccion,no,0
PRE001066,48,3335.0,256.0,10328,72,,4.6,4.3,1.7,10.3,0.0,0,0,16,694,725,4890.0,,152022,0,7.2,1217.0,negocio,fijo,alquiler,basico,industria,no,0
PRE001067,38,1128.0,608.0,19033,84,245.0,21.7,14.1,12.5,2.7,1.0,2,1,49,511,484,-2000.0,3.0,52813,2,,440.0,estudios,temporal,hipoteca,medio,servicios,si,1
PRE001068,39,1885.0,387.0,5778,12,520.0,27.6,22.9,2.9,24.5,1.0,1,0,33,547,492,,,4881,0,10.3,630.0,estudios,funcionario,propiedad,basico,industria,no,0
PRE001069,45,3029.0,1708.0,10535,72,158.0,5.2,3.3,,2.2,1.0,1,1,57,586,493,-558.0,2.0,0,3,8.7,1020.0,negocio,fijo,alquiler,superior,construccion,si,0
PRE001070,50,2061.0,1222.0,7368,60,133.0,6.4,4.0,5.3,9.0,1.0,1,1,13,659,539,2224.0,3.0,37441,1,,550.0,coche,fijo,propiedad,medio,servicios,no,0
PRE001071,52,3573.0,3393.0,6327,48,142.0,4.0,2.0,0.0,3.7,0.0,1,0,17,680,779,,3.0,126750,1,6.9,2170.0,coche,autonomo,alquiler,medio,servicios,no,1
PRE001072,60,3090.0,1342.0,11152,60,201.0,6.5,,,2.6,0.0,1,0,6,786,832,7249.0,6.0,181809,0,6.6,503.0,vivienda,temporal,alquiler,basico,industria,no,0
PRE001073,47,3399.0,609.0,8160,48,184.0,5.4,4.6,1.2,1.4,0.0,0,3,5,674,709,2525.0,6.0,96166,0,6.5,,vivienda,fijo,propiedad,superior,construccion,no,0
PRE001074,42,2259.0,1869.0,10191,24,459.0,20.3,11.1,6.6,10.6,0.0,1,0,20,597,577,,4.0,10339,1,7.1,796.0,consumo,temporal,propiedad,superior,servicios,no,0
PRE001075,58,,833.0,9269,24,417.0,17.9,13.2,9.2,10.7,1.0,1,1,27,534,544,1854.0,1.0,23095,5,11.5,367.0,vivienda,funcionario,alquiler,basico,servicios,no,1
PRE001076,47,2178.0,1127.0,5411,48,122.0,5.6,3.7,,0.9,0.0,0,3,15,595,575,,3.0,39213,1,10.9,1019.0,estudios,temporal,propiedad,medio,construccion,no,1
PRE001077,41,912.0,405.0,11734,96,132.0,14.5,10.0,,1.0,0.0,0,1,70,582,516,331.0,4.0,12954,3,11.8,100.0,negocio,autonomo,alquiler,basico,agrario,no,1
PRE001078,39,2651.0,1440.0,9328,36,280.0,10.6,,1.3,23.4,2.0,0,0,25,660,627,2465.0,1.0,0,0,,1514.0,estudios,funcionario,propiedad,basico,industria,no,0
PRE001079,32,1918.0,2008.0,14638,120,132.0,6.9,3.4,4.7,10.1,2.0,0,0,42,592,629,1881.0,6.0,0,2,9.1,565.0,estudios,fijo,hipoteca,basico,construccion,no,0
PRE001080,57,3084.0,0.0,25671,72,385.0,12.5,12.5,5.6,5.5,0.0,1,0,12,707,738,2858.0,,47671,2,5.7,1596.0,estudios,autonomo,alquiler,superior,agrario,si,0
PRE001081,23,1871.0,,28140,48,633.0,33.8,27.1,1.6,0.3,4.0,1,0,11,619,599,162.0,2.0,82823,0,10.6,673.0,consumo,fijo,propiedad,superior,servicios,no,0
PRE001082,42,2318.0,1594.0,4966,60,89.0,3.9,2.3,28.6,4.7,1.0,0,1,21,718,695,3036.0,,152997,2,9.0,703.0,negocio,fijo,alquiler,basico,servicios,no,0
PRE001083,43,2468.0,1092.0,9283,36,,11.3,7.8,4.5,9.4,1.0,0,0,48,595,575,2079.0,1.0,575,1,7.4,1498.0,consumo,fijo,hipoteca,medio,construccion,no,0
PRE001084,44,2881.0,1376.0,11534,72,173.0,6.0,4.1,3.3,0.5,2.0,0,0,48,696,593,4981.0,2.0,34992,3,9.0,1638.0,vivienda,fijo,hipoteca,medio,construccion,no,0
PRE001085,42,2862.0,660.0,10523,72,158.0,5.5,4.5,5.7,0.6,1.0,1,0,51,850,836,9035.0,6.0,202255,1,3.8,1139.0,coche,autonomo,propiedad,medio,construccion,no,0
PRE001086,25,2131.0,834.0,10188,120,92.0,4.3,3.1,1.7,0.4,0.0,1,0,37,654,547,3112.0,3.0,59143,2,9.3,988.0,negocio,fijo,propiedad,basico,agrario,no,0
PRE001087,33,3250.0,1136.0,28948,60,521.0,16.0,11.9,2.2,5.1,,1,0,56,630,614,3245.0,2.0,23395,1,8.3,,negocio,fijo,propiedad,medio,industria,no,1
PRE001088,51,3121.0,632.0,42959,48,967.0,31.0,25.7,10.6,1.7,2.0,1,0,0,805,829,7807.0,5.0,152571,0,4.8,,vivienda,fijo,alquiler,medio,agrario,no,0
PRE001089,52,1914.0,491.0,13324,12,1199.0,62.6,49.8,3.8,17.2,0.0,1,0,29,476,396,-2000.0,4.0,0,2,15.4,993.0,consumo,fijo,hipoteca,basico,publico,no,1
PRE001090,18,2061.0,953.0,22236,72,334.0,16.2,11.1,2.3,5.9,0.0,0,0,0,683,807,9635.0,,119508,1,5.9,,consumo,fijo,alquiler,basico,industria,si,0
PRE001091,46,2538.0,1737.0,27907,84,359.0,14.1,,3.4,0.8,,2,0,17,625,559,11.0,2.0,19532,1,6.7,1248.0,negocio,funcionario,propiedad,basico,publico,no,0
PRE001092,45,1972.0,850.0,12666,12,1140.0,57.8,40.4,0.5,8.5,2.0,0,0,21,555,506,-1357.0,4.0,0,3,13.0,945.0,estudios,fijo,hipoteca,superior,servicios,no,0
PRE001093,29,2432.0,2420.0,3668,12,330.0,13.6,6.8,,0.4,0.0,0,1,36,512,603,359.0,3.0,27789,2,11.0,937.0,vivienda,fijo,propiedad,medio,servicios,no,1
PRE001094,56,1976.0,0.0,10600,36,318.0,16.1,16.1,0.5,0.8,2.0,1,1,6,705,683,5904.0,5.0,143968,1,5.6,669.0,coche,temporal,propiedad,medio,industria,no,0
PRE001095,24,2036.0,616.0,13718,120,123.0,6.1,4.7,,9.3,0.0,1,0,17,799,733,7043.0,3.0,155753,1,7.7,,estudios,fijo,hipoteca,medio,servicios,no,0
PRE001096,56,1312.0,,5515,120,50.0,3.8,3.2,3.6,1.7,0.0,1,0,0,720,688,8087.0,,145163,2,4.0,532.0,coche,fijo,alquiler,superior,servicios,no,0
PRE001097,20,2069.0,758.0,18977,72,285.0,13.8,,6.3,3.8,0.0,1,2,11,687,658,3417.0,6.0,81635,0,6.6,207.0,consumo,funcionario,alquiler,basico,industria,no,1
PRE001098,67,1997.0,1460.0,28270,12,2544.0,127.3,73.6,9.3,15.8,2.0,1,1,25,663,616,6498.0,6.0,115921,1,6.3,,coche,temporal,propiedad,basico,servicios,no,0
PRE001099,28,2675.0,459.0,22499,96,253.0,9.5,8.1,6.6,6.9,0.0,0,0,48,681,643,,3.0,61641,1,8.8,1784.0,vivienda,fijo,alquiler,medio,publico,no,0
PRE001100,55,1297.0,1153.0,62331,120,561.0,43.2,22.9,,0.5,2.0,0,0,34,501,463,1382.0,4.0,5115,0,10.8,238.0,vivienda,autonomo,hipoteca,medio,servicios,no,1
PRE001101,37,2298.0,1100.0,13011,36,390.0,17.0,11.5,1.4,0.9,1.0,2,0,3,671,732,4811.0,3.0,155901,1,6.5,630.0,coche,fijo,hipoteca,medio,publico,no,0
PRE001102,32,2218.0,937.0,19338,120,174.0,7.8,5.5,5.6,2.1,1.0,1,0,12,641,536,-684.0,4.0,66759,1,11.4,735.0,vivienda,temporal,hipoteca,basico,servicios,no,0
PRE001103,38,2079.0,1176.0,7301,72,110.0,5.3,3.4,3.7,2.3,,1,1,28,596,579,132.0,4.0,28365,2,9.2,,vivienda,temporal,hipoteca,basico,agrario,no,1
PRE001104,59,4283.0,1303.0,34330,120,309.0,7.2,5.5,0.9,3.3,1.0,1,0,3,760,700,7427.0,5.0,130582,1,10.9,2496.0,consumo,fijo,propiedad,superior,publico,no,0
PRE001105,21,2886.0,1778.0,8324,24,375.0,13.0,,0.0,2.2,1.0,0,2,20,623,545,,1.0,0,4,10.0,1203.0,negocio,fijo,propiedad,superior,publico,si,0
PRE001106,56,2277.0,1418.0,11186,84,144.0,6.3,3.9,18.3,11.7,1.0,2,0,3,757,730,6824.0,5.0,43084,2,8.6,1640.0,consumo,temporal,hipoteca,superior,servicios,no,0
PRE001107,34,1221.0,381.0,6785,120,61.0,5.0,3.8,1.8,12.5,3.0,1,1,41,417,278,-1255.0,2.0,0,4,17.0,598.0,consumo,autonomo,hipoteca,superior,construccion,no,1
PRE001108,36,3745.0,2913.0,9413,72,141.0,3.8,2.1,3.4,1.1,1.0,3,0,17,689,679,6062.0,,119914,3,5.9,1807.0,vivienda,fijo,alquiler,medio,industria,no,0
PRE001109,63,1852.0,715.0,8491,72,127.0,6.9,5.0,2.2,0.4,0.0,2,1,11,581,535,1925.0,2.0,38688,3,9.4,961.0,consumo,temporal,hipoteca,medio,agrario,no,1
PRE001110,18,3222.0,1096.0,5910,60,106.0,3.3,2.5,6.0,4.3,0.0,0,0,68,715,794,8961.0,4.0,172772,1,5.7,,negocio,fijo,hipoteca,medio,servicios,no,0
PRE001111,26,3053.0,1493.0,15897,60,286.0,9.4,6.3,2.0,2.7,1.0,3,0,5,770,791,9057.0,5.0,178336,0,4.2,1315.0,coche,autonomo,hipoteca,basico,publico,si,0
PRE001112,44,1302.0,783.0,11347,48,255.0,19.6,12.2,2.2,0.3,2.0,2,0,24,573,483,-389.0,2.0,0,0,8.7,,negocio,fijo,hipoteca,medio,servicios,no,1
PRE001113,60,2383.0,833.0,6096,36,183.0,7.7,5.7,,1.6,1.0,0,0,34,561,503,-1857.0,1.0,0,1,9.8,825.0,consumo,fijo,propiedad,medio,servicios,no,0
PRE001114,45,1849.0,0.0,10486,36,315.0,17.0,17.0,2.0,1.0,2.0,0,1,38,543,466,-765.0,3.0,0,6,10.4,648.0,negocio,fijo,alquiler,basico,servicios,no,0
PRE001115,18,2097.0,848.0,8536,96,96.0,4.6,3.3,5.7,0.5,0.0,0,0,33,640,649,1364.0,3.0,67093,1,9.0,437.0,vivienda,fijo,hipoteca,medio,servicios,no,0
PRE001116,50,4207.0,530.0,5657,36,,4.0,3.6,0.1,9.4,2.0,0,0,55,653,676,4351.0,5.0,90242,1,5.5,421.0,negocio,fijo,hipoteca,medio,servicios,si,0
PRE001117,18,1748.0,,4268,60,77.0,4.4,,6.6,14.7,2.0,1,0,18,628,633,2343.0,3.0,20068,2,10.5,863.0,estudios,fijo,hipoteca,superior,industria,no,0
PRE001118,34,6678.0,1990.0,22808,24,1026.0,15.4,11.8,2.0,6.0,0.0,2,0,0,759,742,,2.0,187866,1,5.0,1151.0,consumo,temporal,alquiler,medio,servicios,no,0
PRE001119,57,3281.0,1778.0,7631,24,343.0,10.5,6.8,14.2,10.1,0.0,1,2,26,534,527,-332.0,4.0,0,1,10.4,890.0,vivienda,autonomo,alquiler,medio,servicios,no,1
PRE001120,62,1467.0,394.0,15794,120,142.0,9.7,7.6,1.2,0.3,3.0,0,3,16,612,559,4023.0,4.0,0,1,10.2,333.0,coche,temporal,hipoteca,basico,industria,no,0
PRE001121,35,3103.0,710.0,7581,72,114.0,3.7,3.0,6.4,7.3,0.0,0,0,0,716,732,3893.0,3.0,95215,0,5.7,1474.0,vivienda,autonomo,alquiler,basico,industria,no,0
PRE001122,36,1224.0,789.0,8162,12,735.0,60.0,36.5,7.7,8.1,1.0,0,2,12,650,613,4759.0,5.0,35163,0,11.3,647.0,consumo,temporal,propiedad,superior,publico,no,0
PRE001123,18,4669.0,1492.0,34807,84,448.0,9.6,7.3,19.0,1.1,0.0,0,0,0,784,798,8251.0,4.0,207159,1,6.4,2754.0,consumo,funcionario,alquiler,superior,agrario,no,0
PRE001124,51,,1960.0,27580,60,496.0,13.9,9.0,22.4,2.5,1.0,0,2,27,607,616,458.0,5.0,69159,1,8.3,1326.0,coche,temporal,alquiler,medio,industria,no,0
PRE001125,25,1414.0,978.0,11978,36,359.0,25.4,15.0,5.2,6.5,2.0,0,1,19,567,542,-2000.0,4.0,0,2,10.3,508.0,vivienda,autonomo,alquiler,basico,publico,no,0
