id_estacion,no2_ugm3,no2_max_ugm3,nox_ugm3,pm10_ugm3,pm10_max_ugm3,pm25_ugm3,pm25_max_ugm3,o3_ugm3,o3_max_ugm3,so2_ugm3,co_mgm3,benceno_ugm3,nh3_ugm3,ruido_db,trafico_indice,intensidad_trafico,pct_vehiculos_pesados,densidad_poblacion,dist_industria_km,dist_via_principal_m,superficie_verde_pct,temp_media_c,humedad_pct,viento_kmh,precipitacion_mm,radiacion_solar,altitud_m,num_dias_superacion,entorno
EST001410,35.0,111,67.0,33,65,16,42.0,57.0,110,6.3,0.55,1.07,6.8,51.4,49,13930.0,9.0,4703,6.9,221,14.9,16.9,79.0,13.2,549,343,226,24,interior
EST001411,45.0,146,81.0,36,80,22,54.0,67.0,95,21.8,0.56,2.39,7.5,49.5,61,14346.0,14.2,5739,2.9,11,6.3,12.9,70.0,11.3,689,373,595,47,interior
EST001412,19.0,21,,35,76,17,36.0,47.0,103,17.1,0.51,1.23,,57.7,44,10554.0,,3017,0.9,198,28.4,12.0,,24.0,584,534,655,33,costa
EST001413,44.0,101,76.0,44,101,24,48.0,34.0,77,19.3,0.75,2.28,2.3,63.5,85,28429.0,21.1,4556,2.2,105,8.2,12.4,62.0,15.6,174,295,268,49,costa
EST001414,10.0,16,16.0,16,40,9,14.0,49.0,122,0.0,0.33,0.1,18.9,48.8,15,4687.0,3.4,534,9.0,363,48.2,17.8,46.0,8.0,265,338,448,0,interior
EST001415,19.0,74,26.0,14,54,6,13.0,80.0,155,0.0,0.1,,13.4,49.2,23,6090.0,1.5,20,12.8,435,44.8,14.5,75.0,12.7,592,452,699,5,costa
EST001416,5.0,16,9.0,16,28,9,24.0,75.0,114,0.0,0.1,0.1,13.4,43.3,0,100.0,2.2,72,11.3,433,46.2,11.0,78.0,11.4,498,615,287,0,interior
EST001417,21.0,66,38.0,29,46,23,77.0,49.0,98,19.9,0.29,2.33,4.7,55.9,61,16738.0,13.5,3440,5.2,203,26.7,15.3,87.0,11.2,371,150,226,28,costa
EST001418,53.0,150,,31,68,20,40.0,43.0,112,7.8,1.05,2.33,4.1,70.7,91,35637.0,13.8,6875,8.1,20,6.2,15.2,64.0,16.1,470,372,287,23,costa
EST001419,46.0,129,82.0,27,57,14,38.0,47.0,110,1.7,,1.75,3.1,70.4,79,26196.0,14.0,4592,4.2,5,12.7,16.0,41.0,5.3,860,313,413,12,interior
EST001420,45.0,142,,38,77,20,47.0,25.0,42,10.6,,1.34,3.1,62.8,79,27292.0,12.7,4664,6.3,149,13.9,17.0,58.0,17.2,643,301,252,25,costa
EST001421,24.0,40,44.0,29,64,16,35.0,49.0,102,15.5,0.43,2.14,2.2,58.8,55,10090.0,,3068,2.5,309,21.3,13.5,67.0,23.4,557,457,413,39,costa
EST001422,31.0,86,76.0,22,36,9,19.0,44.0,104,2.0,0.43,1.17,2.7,53.9,77,20578.0,,3524,6.1,97,12.1,9.0,60.0,17.5,544,458,369,0,interior
EST001423,14.0,42,5.0,28,83,16,53.0,69.0,133,7.6,0.2,0.67,15.5,38.6,15,6635.0,5.9,902,6.9,468,41.5,16.6,76.0,5.7,390,372,318,24,interior
EST001424,39.0,83,78.0,31,34,21,50.0,40.0,65,1.3,0.92,1.45,3.3,60.7,86,23069.0,9.0,7528,9.6,108,21.6,8.6,,16.4,379,361,293,13,interior
EST001425,46.0,143,92.0,34,95,22,49.0,42.0,82,3.4,,1.41,3.7,59.6,69,27737.0,,6000,10.2,56,14.0,12.5,57.0,7.3,868,455,237,24,interior
EST001426,30.0,98,,39,121,22,61.0,70.0,117,16.1,0.53,0.96,1.9,50.0,49,12463.0,,2551,4.7,363,21.1,18.0,69.0,16.2,663,432,302,47,costa
EST001427,45.0,108,63.0,22,30,13,33.0,55.0,119,0.0,0.79,0.69,5.2,61.8,78,15277.0,,4480,8.9,165,8.8,14.2,77.0,14.1,553,360,287,6,costa
EST001428,46.0,144,94.0,36,90,18,52.0,35.0,76,0.0,,1.09,1.6,,76,29249.0,7.9,5268,8.9,133,13.8,15.8,65.0,11.1,731,477,654,16,interior
EST001429,26.0,64,49.0,16,61,11,23.0,77.0,156,0.0,0.3,0.31,17.0,47.2,27,7145.0,3.6,2349,12.1,304,42.8,17.3,68.0,17.5,550,448,71,6,costa
EST001430,24.0,74,40.0,24,64,6,17.0,62.0,148,20.1,0.29,1.84,5.7,55.2,31,9834.0,14.6,1847,1.4,347,22.3,13.8,72.0,15.1,405,567,392,37,costa
EST001431,31.0,96,47.0,16,38,13,33.0,,159,10.1,0.52,1.35,4.4,54.9,49,15844.0,11.4,2234,3.0,277,23.0,15.2,55.0,14.2,527,435,505,34,interior
EST001432,42.0,165,67.0,35,93,21,58.0,,68,22.2,0.51,1.96,4.1,49.2,49,18279.0,10.6,3816,2.8,132,20.1,15.6,84.0,18.6,518,411,557,41,costa
EST001433,50.0,117,83.0,26,66,11,,53.0,81,4.8,0.6,1.67,3.6,62.3,81,19454.0,10.3,4200,4.0,180,0.7,16.3,61.0,14.0,518,335,494,17,costa
EST001434,,97,64.0,38,106,22,40.0,43.0,71,21.0,0.48,2.23,4.8,58.7,50,,15.3,4149,2.0,130,20.6,15.3,70.0,14.3,395,373,162,41,interior
EST001435,50.0,128,,32,58,21,54.0,40.0,104,13.3,0.84,2.17,2.6,62.9,79,29959.0,12.6,4534,6.3,5,14.7,10.0,63.0,14.9,675,509,0,39,interior
EST001436,25.0,58,33.0,27,69,14,33.0,51.0,90,0.0,0.74,0.56,6.7,61.6,46,16299.0,4.8,3478,12.0,306,,18.1,53.0,,487,292,0,9,interior
EST001437,39.0,123,64.0,25,76,17,35.0,39.0,78,0.0,0.62,0.74,6.0,63.3,65,15737.0,,1928,11.0,314,10.1,16.0,,19.8,654,414,317,12,costa
EST001438,11.0,31,26.0,10,27,2,11.0,105.0,216,0.0,0.12,0.1,12.9,46.2,26,100.0,2.7,20,11.2,366,44.9,9.8,93.0,17.4,867,570,227,7,costa
EST001439,40.0,117,70.0,29,59,23,63.0,41.0,74,6.0,0.61,1.58,,62.8,69,23338.0,7.6,4905,8.9,149,0.9,20.6,66.0,7.3,457,372,489,18,interior
EST001440,20.0,43,36.0,17,60,8,15.0,71.0,149,0.1,,0.42,13.1,,35,5907.0,8.4,20,6.8,327,38.5,13.7,55.0,18.4,526,419,446,0,interior
EST001441,42.0,118,75.0,27,68,15,41.0,49.0,92,5.9,,1.89,3.7,69.6,76,21993.0,7.9,4777,6.8,243,9.0,16.7,66.0,15.7,348,456,915,19,costa
EST001442,36.0,117,71.0,25,54,15,39.0,,107,3.4,0.62,1.11,4.8,59.7,69,20445.0,10.7,3225,9.6,116,15.2,9.0,66.0,10.9,323,535,282,11,costa
EST001443,47.0,109,82.0,41,93,27,,38.0,33,7.4,0.86,1.53,0.5,62.3,89,27263.0,8.3,7030,7.9,127,9.9,17.5,71.0,15.0,444,381,467,26,interior
EST001444,12.0,44,21.0,10,41,6,19.0,71.0,113,3.6,0.1,0.1,15.3,,17,100.0,4.9,20,7.9,535,41.8,18.6,95.0,6.5,402,384,357,4,interior
EST001445,23.0,64,50.0,11,18,8,26.0,61.0,93,0.0,,0.1,16.3,46.8,45,5854.0,2.4,1509,8.4,297,40.1,17.0,,21.5,335,472,391,0,costa
EST001446,31.0,83,47.0,28,68,19,52.0,62.0,100,13.1,0.55,1.13,3.6,53.1,61,20237.0,11.3,4384,5.2,213,21.2,12.6,,11.2,802,528,42,29,interior
EST001447,42.0,126,70.0,20,58,9,18.0,62.0,114,1.5,0.52,0.55,5.7,54.0,61,14890.0,7.9,4564,8.3,219,14.3,19.0,64.0,15.4,710,353,438,13,interior
EST001448,43.0,118,79.0,46,101,27,64.0,35.0,108,20.7,0.67,2.29,1.8,55.5,60,22693.0,17.5,4239,1.6,270,9.1,17.2,,13.1,646,430,363,43,costa
EST001449,13.0,40,24.0,38,89,28,71.0,81.0,157,25.4,0.43,1.81,3.3,42.4,22,7531.0,16.3,3783,0.6,225,13.6,17.6,59.0,10.2,682,408,535,54,interior
EST001450,45.0,132,78.0,30,88,16,22.0,31.0,61,8.2,0.83,1.16,0.5,62.4,76,27037.0,10.3,5939,6.0,5,13.1,14.7,72.0,17.9,723,526,389,23,costa
EST001451,29.0,101,40.0,35,99,17,51.0,69.0,102,19.3,,1.69,7.4,51.4,38,6705.0,10.1,2570,1.9,367,33.8,13.3,70.0,16.2,458,550,241,43,costa
EST001452,55.0,144,76.0,28,60,23,79.0,36.0,89,5.0,0.97,1.63,2.9,66.8,83,,9.3,5304,5.4,163,8.9,14.4,74.0,6.5,467,273,312,25,costa
EST001453,21.0,10,47.0,35,67,25,73.0,61.0,96,9.6,0.25,1.04,3.8,50.8,14,8713.0,7.1,2005,5.9,244,13.2,16.6,75.0,12.1,638,432,348,32,costa
EST001454,22.0,81,24.0,7,10,2,6.0,79.0,165,0.6,,0.1,16.2,50.0,28,100.0,2.6,20,10.6,333,45.0,13.6,57.0,16.2,371,400,352,0,costa
EST001455,30.0,84,69.0,30,64,19,56.0,65.0,139,5.6,,,3.6,55.1,51,11707.0,13.9,2212,2.6,191,20.9,15.4,53.0,12.4,666,553,356,21,interior
EST001456,50.0,156,111.0,21,48,20,,54.0,107,0.0,0.93,1.87,,59.7,100,35840.0,8.2,8828,7.4,164,,13.3,,7.7,601,358,770,13,interior
EST001457,29.0,50,59.0,46,106,24,62.0,47.0,82,15.0,0.46,2.16,4.7,,55,19127.0,15.8,3046,3.0,164,12.0,18.5,80.0,10.2,242,419,15,39,costa
EST001458,42.0,111,70.0,30,66,12,29.0,39.0,115,8.6,0.63,1.83,5.2,58.1,58,20089.0,11.5,4981,6.3,103,5.6,16.1,,,288,317,350,16,costa
EST001459,30.0,67,43.0,33,68,18,47.0,51.0,71,23.6,0.37,1.88,2.7,60.2,54,13205.0,21.1,3380,0.8,231,18.1,16.5,68.0,11.6,362,412,27,44,costa
EST001460,10.0,49,16.0,12,14,9,32.0,100.0,176,0.0,0.1,0.17,15.6,,0,100.0,,20,9.1,440,41.7,17.1,66.0,15.1,334,498,344,0,interior
EST001461,38.0,120,66.0,16,36,7,5.0,40.0,54,2.9,0.64,0.77,3.8,53.6,80,24360.0,8.2,5978,5.5,226,18.2,16.3,69.0,12.6,602,558,545,0,interior
EST001462,,94,54.0,30,61,15,33.0,,142,1.6,0.55,1.16,4.9,51.2,42,11909.0,,1888,8.2,342,22.1,16.1,,11.5,399,482,166,23,costa
EST001463,38.0,123,61.0,23,66,18,36.0,69.0,163,9.9,0.49,1.47,9.6,59.5,48,16760.0,7.9,4246,2.3,317,7.4,17.3,74.0,8.9,641,484,430,20,costa
EST001464,44.0,145,78.0,39,98,20,51.0,58.0,123,6.9,0.77,1.22,2.1,56.2,80,27966.0,8.6,5343,6.7,129,13.7,13.7,62.0,15.9,511,481,312,39,costa
EST001465,9.0,30,12.0,24,54,15,38.0,93.0,179,1.9,0.18,,13.8,46.8,22,100.0,,20,8.4,406,45.6,19.9,,8.4,608,334,193,2,costa
EST001466,47.0,127,84.0,28,82,25,70.0,39.0,78,1.7,0.93,1.79,4.0,68.8,84,27241.0,12.5,6370,4.0,145,0.4,17.6,73.0,15.3,234,325,459,9,costa
EST001467,58.0,181,106.0,31,68,20,71.0,49.0,77,1.4,0.79,1.59,2.3,56.9,71,28457.0,7.4,6338,8.1,135,,16.4,56.0,12.5,656,357,37,18,interior
EST001468,34.0,93,70.0,29,57,14,39.0,64.0,153,1.5,0.92,,4.1,,56,21853.0,9.6,4451,6.9,148,6.9,16.8,68.0,20.0,427,528,659,22,costa
EST001469,40.0,121,63.0,30,57,19,49.0,53.0,91,8.3,0.73,0.94,6.8,47.6,59,19987.0,,4061,5.4,207,14.9,19.1,83.0,17.0,545,434,379,34,costa
EST001470,47.0,141,84.0,26,47,16,32.0,60.0,122,15.8,0.69,1.77,3.0,68.1,62,23977.0,12.8,4210,4.1,162,9.6,18.4,61.0,9.3,214,611,787,29,costa
EST001471,47.0,118,97.0,38,122,24,54.0,42.0,86,9.3,,2.11,,66.7,98,39873.0,12.7,7729,4.3,5,0.0,25.3,71.0,11.6,650,480,244,32,interior
EST001472,22.0,72,27.0,28,75,19,42.0,71.0,136,16.8,0.3,1.7,5.3,53.6,27,5760.0,11.6,2310,1.6,267,21.9,11.2,71.0,14.0,485,534,530,31,costa
EST001473,25.0,58,44.0,31,79,18,40.0,42.0,79,7.2,0.35,1.26,7.3,,49,15189.0,8.1,2312,6.7,366,20.2,17.7,63.0,6.0,1037,374,273,15,costa
EST001474,50.0,150,,30,67,17,41.0,36.0,79,4.4,0.89,1.06,2.0,60.8,74,23469.0,6.5,7174,11.7,105,21.6,22.3,74.0,13.4,573,450,622,22,costa
EST001475,36.0,94,71.0,31,80,24,53.0,36.0,50,12.6,0.76,0.89,3.3,56.2,71,22562.0,,4774,7.0,299,12.2,9.9,58.0,12.9,392,360,212,16,interior
EST001476,44.0,122,69.0,26,66,15,32.0,50.0,117,6.1,0.61,1.39,5.0,58.3,60,16882.0,6.5,5541,10.6,183,10.8,14.1,41.0,4.4,774,337,497,23,interior
EST001477,27.0,71,48.0,18,38,13,23.0,68.0,163,0.0,0.21,0.1,12.7,53.1,35,15074.0,3.8,969,13.0,193,26.5,16.0,,8.9,530,161,461,1,costa
EST001478,19.0,42,,27,47,13,34.0,,151,20.5,0.32,1.26,5.8,53.8,39,4443.0,12.4,3481,1.4,270,29.3,16.2,77.0,14.9,750,334,276,35,interior
EST001479,39.0,83,93.0,25,58,14,34.0,49.0,99,0.0,0.84,1.21,,62.4,70,23652.0,8.4,6263,7.8,116,22.0,17.6,44.0,5.6,1026,509,417,10,interior
EST001480,39.0,125,66.0,41,88,25,67.0,56.0,104,5.2,0.41,1.38,5.2,62.5,42,27305.0,8.2,3743,5.5,211,18.6,15.0,71.0,18.5,296,340,390,30,costa
EST001481,43.0,104,74.0,19,25,10,10.0,56.0,102,3.0,1.01,1.67,,56.3,72,26749.0,11.4,5438,9.8,148,20.5,15.3,53.0,7.3,377,468,176,12,interior
EST001482,21.0,30,24.0,28,67,19,,87.0,148,6.1,0.1,0.2,16.1,51.5,19,100.0,5.6,20,5.9,385,43.3,12.8,70.0,14.8,365,356,581,25,interior
EST001483,28.0,92,,24,50,14,,73.0,154,6.0,,1.14,,54.2,54,18754.0,5.2,2699,9.0,154,15.7,17.7,42.0,13.5,374,540,296,14,costa
EST001484,32.0,92,67.0,30,89,18,55.0,61.0,135,15.7,0.45,1.66,9.3,52.0,37,15085.0,7.7,1741,7.0,331,19.2,20.9,52.0,9.6,252,486,382,26,interior
EST001485,19.0,35,18.0,23,42,19,53.0,88.0,172,5.9,0.1,0.65,12.8,52.4,14,100.0,7.2,20,6.0,442,39.4,19.3,76.0,4.5,379,341,256,18,interior
EST001486,33.0,64,54.0,32,62,22,52.0,62.0,127,4.6,0.32,,5.1,52.1,41,14308.0,5.3,1815,7.7,380,13.0,21.1,57.0,15.1,242,395,662,18,interior
EST001487,44.0,121,67.0,32,89,18,29.0,63.0,169,17.0,0.81,1.59,3.9,55.4,55,24748.0,16.9,4926,3.6,205,12.9,15.1,89.0,,696,514,474,35,costa
EST001488,48.0,151,96.0,27,74,15,28.0,43.0,95,4.1,0.99,1.63,2.3,62.6,79,31440.0,8.5,7004,7.9,82,0.0,20.5,74.0,15.4,544,441,535,14,costa
EST001489,52.0,136,84.0,36,94,24,69.0,49.0,86,7.9,0.8,2.16,6.5,50.8,74,35046.0,15.1,6254,2.8,21,7.7,11.5,73.0,,476,384,0,28,costa
EST001490,3.0,10,13.0,13,17,3,7.0,83.0,189,0.0,0.1,0.1,15.3,40.8,0,100.0,3.7,20,9.3,416,39.6,14.1,,14.7,497,549,191,1,interior
EST001491,13.0,30,16.0,20,36,8,19.0,89.0,170,3.1,,0.21,16.6,50.9,20,100.0,,20,10.0,196,42.8,14.4,66.0,16.1,810,401,104,16,interior
EST001492,23.0,69,45.0,35,75,19,44.0,54.0,118,21.9,,0.92,4.0,48.6,28,12834.0,,2713,4.4,301,25.9,10.2,67.0,14.8,513,486,0,36,interior
EST001493,52.0,121,101.0,38,93,27,53.0,41.0,91,6.2,1.05,2.33,0.5,66.1,87,35090.0,14.0,7065,13.2,5,0.0,16.8,74.0,13.7,565,581,272,25,costa
EST001494,14.0,47,26.0,17,43,16,31.0,,181,0.0,0.1,0.1,16.0,54.1,12,5053.0,,20,15.2,421,35.8,15.1,,11.1,804,486,535,4,interior
EST001495,42.0,105,78.0,24,63,12,32.0,,46,4.2,0.8,0.77,4.8,66.0,43,19274.0,,4185,9.5,187,11.3,13.5,59.0,11.1,435,370,673,18,interior
EST001496,26.0,64,,21,61,14,42.0,76.0,147,11.8,0.46,1.01,5.6,52.8,50,14747.0,10.4,789,3.7,371,15.6,10.6,74.0,10.2,624,184,321,23,costa
EST001497,7.0,11,9.0,17,56,9,21.0,69.0,141,3.2,0.16,,15.1,44.7,17,100.0,0.9,153,6.8,315,30.2,16.1,60.0,17.7,623,374,403,0,interior
EST001498,34.0,90,53.0,20,56,16,39.0,56.0,92,0.0,,0.39,4.3,49.7,40,16417.0,7.1,2012,8.4,194,,14.5,85.0,14.5,543,315,234,7,costa
EST001499,42.0,109,,31,80,16,53.0,56.0,105,17.1,0.63,1.37,6.6,61.1,59,23577.0,12.1,3673,4.4,271,18.4,18.3,62.0,,290,348,457,35,interior
EST001500,21.0,56,28.0,8,31,7,,77.0,155,0.0,0.18,0.1,,45.9,19,6167.0,3.0,20,6.4,320,37.8,10.6,91.0,10.0,692,449,278,0,interior
EST001501,29.0,93,59.0,30,77,17,44.0,65.0,111,7.8,0.51,1.37,3.9,59.6,65,20808.0,12.5,5272,7.9,173,19.7,13.8,86.0,14.0,486,456,483,26,costa
EST001502,47.0,123,83.0,29,50,17,30.0,25.0,20,11.8,0.87,2.38,2.5,,70,30358.0,,6336,2.9,116,,17.7,58.0,16.2,513,451,111,10,costa
EST001503,11.0,20,3.0,24,64,16,34.0,102.0,205,0.5,0.1,0.1,14.7,51.9,13,100.0,,20,7.9,507,47.3,19.1,46.0,11.1,701,300,351,11,interior
EST001504,34.0,85,58.0,24,47,15,25.0,47.0,109,3.8,0.44,,7.3,57.3,41,16056.0,,3561,4.0,188,11.5,15.4,73.0,21.1,225,505,0,9,costa
EST001505,32.0,92,46.0,12,41,4,15.0,50.0,85,1.4,0.39,0.45,,42.8,27,12892.0,4.4,1990,6.5,319,9.5,16.2,64.0,9.9,510,492,188,4,interior
EST001506,35.0,89,,32,76,17,34.0,65.0,127,19.9,0.61,2.42,5.2,55.2,52,17536.0,,3813,5.6,174,15.1,11.5,72.0,17.0,576,455,487,35,costa
EST001507,21.0,68,48.0,21,43,13,,52.0,100,6.3,,0.65,5.9,57.6,58,16822.0,6.4,3687,8.6,217,25.9,19.7,64.0,3.6,423,500,325,2,interior
EST001508,33.0,82,55.0,24,53,13,29.0,67.0,110,8.6,0.49,1.13,6.3,55.5,55,20441.0,6.0,4019,9.1,406,19.1,19.2,75.0,7.4,446,545,404,25,costa
EST001509,16.0,58,21.0,15,14,6,19.0,,149,0.2,,0.1,13.2,,23,3317.0,6.5,247,12.1,349,47.6,11.2,63.0,15.0,697,652,545,0,costa
EST001510,36.0,113,75.0,25,39,19,45.0,53.0,110,7.9,,0.86,3.5,68.3,47,19991.0,9.9,3588,5.6,143,12.2,19.6,71.0,19.0,726,480,284,10,interior
EST001511,,138,85.0,23,50,12,26.0,52.0,123,7.9,,1.29,,54.3,78,27444.0,,4598,8.3,55,0.7,15.8,53.0,18.5,498,444,187,20,costa
EST001512,31.0,79,62.0,20,43,13,32.0,52.0,93,0.0,0.71,0.69,,57.5,62,19976.0,5.7,4324,7.7,233,6.0,14.0,49.0,11.6,634,491,332,2,interior
EST001513,,17,16.0,26,51,17,40.0,85.0,175,17.2,0.2,1.21,7.3,50.7,25,5454.0,11.1,2815,0.8,179,29.1,19.3,72.0,9.5,292,334,714,34,costa
EST001514,30.0,70,53.0,29,57,17,41.0,56.0,115,22.1,,1.01,2.8,50.3,26,15437.0,12.7,1521,2.2,360,,14.5,85.0,14.9,568,438,470,38,costa
EST001515,9.0,10,,10,27,6,18.0,75.0,142,3.3,0.16,0.21,14.5,36.2,12,100.0,5.6,20,8.7,396,52.9,11.8,65.0,4.9,518,306,284,2,costa
EST001516,38.0,136,65.0,39,75,26,68.0,,103,4.3,0.65,1.07,3.9,54.0,61,22684.0,11.1,6688,7.6,95,15.1,15.5,57.0,6.7,479,336,428,13,interior
EST001517,31.0,57,54.0,24,60,13,21.0,47.0,95,3.7,0.47,1.07,3.5,63.8,62,,8.2,3523,8.7,201,22.7,13.5,64.0,4.5,725,390,18,2,costa
EST001518,41.0,113,83.0,32,75,22,61.0,60.0,101,5.3,0.83,1.46,,70.9,80,23038.0,11.3,6367,5.3,238,20.3,19.1,82.0,14.7,807,395,184,24,costa
EST001519,51.0,141,88.0,25,65,14,29.0,42.0,97,0.0,0.92,1.09,0.5,,72,,5.7,5608,10.4,88,4.9,15.4,,11.6,635,531,368,10,interior
EST001520,,138,79.0,24,59,19,53.0,,107,0.0,0.7,,2.5,,61,24018.0,13.4,5253,8.2,151,2.3,17.3,,,613,557,601,6,interior
EST001521,53.0,153,95.0,25,64,20,61.0,54.0,119,6.1,0.95,1.72,1.6,68.1,69,32311.0,,6986,6.6,194,8.3,19.2,69.0,11.2,531,547,530,30,interior
EST001522,56.0,152,106.0,24,55,15,39.0,36.0,83,0.9,1.01,1.23,2.8,69.3,100,40815.0,11.1,8011,9.6,5,10.1,14.6,71.0,10.0,799,383,834,11,interior
EST001523,26.0,62,51.0,32,61,22,61.0,56.0,125,5.2,0.62,1.71,1.0,50.4,76,14299.0,8.5,2547,5.0,160,15.6,18.0,54.0,15.7,548,370,434,22,costa
EST001524,52.0,141,75.0,45,91,27,56.0,53.0,111,26.2,,2.44,0.5,64.6,89,26701.0,15.2,6342,2.2,107,10.7,12.6,40.0,8.0,194,352,233,63,interior
EST001525,34.0,91,71.0,23,55,14,36.0,53.0,83,0.0,,1.14,3.9,57.7,63,23573.0,7.5,4102,8.2,230,0.0,15.8,67.0,10.0,864,410,189,11,interior
EST001526,51.0,142,89.0,24,42,11,38.0,,78,0.0,0.75,0.24,1.7,60.6,76,24104.0,,5696,10.9,113,5.3,13.5,61.0,12.1,415,343,584,9,interior
EST001527,16.0,35,41.0,14,43,11,17.0,92.0,189,0.0,0.22,0.1,,54.0,25,3160.0,2.4,20,8.3,290,48.3,18.5,,9.0,522,458,322,15,interior
EST001528,,139,82.0,24,45,13,33.0,64.0,118,0.0,0.64,,4.0,61.3,68,15616.0,7.1,5730,8.7,87,8.5,16.2,66.0,13.9,903,367,218,11,interior
EST001529,22.0,99,31.0,18,32,12,29.0,86.0,142,5.0,0.23,0.1,13.1,56.3,37,1629.0,2.9,40,10.0,279,40.6,17.7,57.0,9.1,799,477,376,8,costa
EST001530,48.0,143,90.0,29,75,19,27.0,34.0,59,9.5,1.1,1.88,3.6,62.4,84,30115.0,11.2,7430,5.2,116,4.0,13.7,55.0,,510,278,444,14,costa
EST001531,2.0,39,5.0,20,60,11,28.0,88.0,194,2.6,0.1,0.71,19.9,35.7,0,100.0,,20,6.6,572,49.0,14.9,,12.0,625,424,281,5,costa
EST001532,47.0,112,82.0,28,72,14,34.0,60.0,137,1.3,0.84,1.67,2.6,64.7,56,20145.0,7.1,5570,9.6,192,15.1,19.0,,10.6,923,621,33,23,interior
EST001533,,66,48.0,28,67,18,50.0,,93,12.8,,1.43,1.2,54.9,60,15729.0,13.9,4194,3.9,237,17.2,15.4,73.0,16.2,767,410,240,18,interior
EST001534,12.0,38,21.0,26,61,19,40.0,69.0,122,0.0,0.21,,16.3,44.2,12,100.0,,20,9.9,373,48.6,13.8,57.0,10.5,914,478,515,2,costa
EST001535,47.0,119,98.0,23,49,16,29.0,51.0,81,0.0,1.0,0.99,1.6,,81,33063.0,9.8,6473,9.5,7,5.6,17.9,81.0,12.3,434,327,518,5,interior
EST001536,49.0,157,94.0,25,64,17,57.0,57.0,105,2.2,0.71,1.71,5.5,67.1,84,31128.0,4.9,4050,8.2,226,12.6,15.2,89.0,,180,428,415,12,costa
EST001537,17.0,30,24.0,17,28,15,30.0,92.0,184,4.9,0.13,0.18,12.4,47.2,13,100.0,0.0,20,8.1,416,39.3,13.6,,6.6,425,316,543,9,interior
EST001538,53.0,157,89.0,31,54,19,54.0,52.0,93,5.6,1.03,1.2,3.1,64.4,75,27477.0,10.6,5453,7.8,6,,13.6,77.0,13.9,767,384,259,25,costa
EST001539,46.0,118,76.0,32,71,23,57.0,51.0,101,5.3,0.75,0.76,5.0,54.6,71,28416.0,11.1,4201,3.8,5,10.3,19.2,,14.1,395,512,0,20,costa
EST001540,17.0,43,20.0,15,33,10,36.0,71.0,126,0.0,,,14.3,41.0,0,100.0,7.1,20,8.7,376,,16.0,72.0,12.3,539,256,289,5,costa
EST001541,18.0,65,37.0,15,40,2,5.0,74.0,163,0.0,0.21,0.1,16.1,51.1,30,6854.0,5.9,2047,9.8,326,52.2,12.7,81.0,13.6,933,447,388,2,costa
EST001542,14.0,18,17.0,29,81,18,31.0,78.0,152,0.0,0.26,0.1,16.1,53.8,14,4762.0,2.8,571,7.6,283,48.2,18.2,65.0,10.0,478,318,256,0,costa
EST001543,43.0,102,78.0,23,73,12,33.0,52.0,106,0.0,0.7,1.72,2.8,59.4,77,25231.0,7.9,5352,13.2,93,9.5,13.8,54.0,9.6,562,500,235,17,costa
EST001544,17.0,45,,22,56,13,22.0,76.0,143,0.0,0.17,0.1,11.9,,17,100.0,5.5,20,6.1,303,54.3,16.6,87.0,16.0,645,523,337,5,costa
EST001545,40.0,100,77.0,32,101,12,24.0,60.0,98,15.4,0.4,1.93,5.4,64.4,62,19253.0,13.1,3825,4.6,196,15.6,14.9,52.0,13.5,353,362,422,43,interior
EST001546,24.0,62,50.0,11,16,8,,79.0,159,0.0,0.27,0.34,6.2,48.1,44,10471.0,2.9,2273,11.9,405,14.2,19.2,51.0,18.0,628,497,84,0,interior
EST001547,25.0,86,50.0,39,88,21,54.0,51.0,96,20.5,0.51,1.69,4.7,59.0,35,12248.0,9.9,2730,3.0,256,16.8,17.4,74.0,11.0,754,363,165,49,costa
EST001548,16.0,21,33.0,18,38,9,12.0,73.0,163,0.3,0.26,0.28,15.3,43.4,26,3661.0,,1748,7.6,219,27.8,16.7,70.0,8.8,572,414,735,8,costa
EST001549,22.0,56,46.0,24,41,12,42.0,60.0,125,6.3,0.73,1.34,6.6,53.9,57,16037.0,11.2,4564,8.4,136,22.3,21.9,70.0,11.2,357,510,666,5,costa
EST001550,30.0,98,50.0,22,47,10,,,135,1.1,0.35,0.1,2.1,49.6,28,,8.2,2482,6.9,233,21.5,13.1,81.0,8.3,734,368,422,14,costa
EST001551,35.0,114,68.0,37,85,25,53.0,49.0,117,20.8,0.54,2.72,4.2,70.7,62,19935.0,11.8,4490,1.7,151,14.3,13.8,53.0,9.0,789,490,312,51,interior
EST001552,42.0,100,72.0,19,33,16,26.0,51.0,82,4.7,0.77,1.92,1.7,64.4,61,24250.0,,3758,7.6,120,12.3,13.2,70.0,19.2,679,516,132,8,costa
EST001553,34.0,97,,34,59,16,41.0,,80,23.2,0.4,1.9,,58.7,38,6070.0,13.6,2600,0.1,220,22.9,21.0,59.0,5.5,451,471,165,45,interior
EST001554,23.0,51,47.0,36,82,19,53.0,62.0,125,11.8,0.51,1.37,7.6,,61,13005.0,,1522,8.2,398,17.5,17.8,64.0,16.5,568,489,359,34,costa
EST001555,41.0,115,78.0,28,66,24,63.0,65.0,157,15.8,0.68,2.06,4.9,53.1,60,22629.0,14.0,3958,4.1,241,8.9,13.9,49.0,8.6,599,442,436,41,costa
