id_zona,ndvi,ndre,ndwi,indice_clorofila_spad,temp_canopia_c,humedad_suelo_pct,indice_estres_hidrico,nitrogeno_foliar_pct,fosforo_suelo_ppm,potasio_suelo_ppm,capturas_trampa_num,dist_foco_plaga_m,horas_humectacion_foliar,tipo_cultivo,fase_fenologica,sistema_riego,tipo_estres_dominante
EST002622,0.71,0.329,0.4,,22.4,35.9,0.16,3.53,21,232,25,187,12.3,horticola,floracion,goteo,biotico
EST002623,0.72,0.453,0.31,52.6,26.0,29.3,0.39,,16,263,18,198,12.3,vid,maduracion,aspersion,sin_estres
EST002624,0.9,0.373,0.35,48.4,27.4,29.8,0.43,3.39,24,210,0,429,3.9,maiz,vegetativo,goteo,sin_estres
EST002625,0.54,0.262,0.37,25.1,31.8,26.2,0.44,1.74,10,142,19,274,8.5,vid,vegetativo,aspersion,nutricional
EST002626,0.78,0.246,0.45,33.8,26.1,33.4,0.19,2.05,5,139,14,250,8.8,maiz,maduracion,aspersion,nutricional
EST002627,0.74,0.345,0.29,44.9,22.7,32.0,0.41,,24,172,21,223,9.3,citricos,vegetativo,goteo,biotico
EST002628,0.79,0.29,0.52,47.5,15.0,33.5,0.05,3.29,12,143,20,215,9.4,citricos,floracion,secano,sin_estres
EST002629,0.75,0.296,,,24.4,22.8,0.44,2.79,10,148,9,304,7.8,citricos,floracion,secano,nutricional
EST002630,0.61,0.252,0.11,44.5,32.3,17.0,0.69,1.86,14,122,10,299,7.3,maiz,vegetativo,secano,hidrico
EST002631,,0.37,0.22,54.7,19.7,19.8,0.33,,24,176,0,289,5.7,citricos,vegetativo,secano,sin_estres
EST002632,0.73,0.328,0.21,57.6,32.9,14.3,0.47,2.96,23,225,8,220,2.8,trigo,germinacion,secano,hidrico
EST002633,0.82,,0.41,49.3,23.8,40.6,0.41,3.33,16,225,16,234,5.5,trigo,vegetativo,aspersion,nutricional
EST002634,0.95,,0.57,39.5,9.8,54.6,0.0,3.67,22,155,3,250,8.3,horticola,vegetativo,goteo,sin_estres
EST002635,0.64,0.237,0.25,33.1,29.2,31.6,0.36,2.0,19,127,11,264,4.2,maiz,vegetativo,aspersion,nutricional
EST002636,0.71,0.347,0.28,50.7,24.9,25.8,0.45,,22,183,26,159,11.4,horticola,vegetativo,aspersion,biotico
EST002637,0.71,0.294,0.43,42.5,19.2,31.5,0.29,2.59,15,142,7,318,6.2,horticola,germinacion,aspersion,nutricional
EST002638,0.51,0.269,0.27,35.6,30.6,21.1,0.55,2.24,12,102,18,252,10.4,vid,vegetativo,secano,nutricional
EST002639,0.75,0.244,0.73,,15.7,43.7,0.04,1.95,15,141,10,493,10.1,vid,vegetativo,aspersion,nutricional
EST002640,0.68,0.348,0.25,51.9,32.5,22.0,0.46,4.08,27,215,3,317,5.0,horticola,vegetativo,aspersion,hidrico
EST002641,0.75,0.274,0.28,46.9,31.4,24.5,0.53,2.92,19,184,6,342,8.1,maiz,floracion,aspersion,hidrico
EST002642,0.49,0.264,0.0,45.6,32.4,5.7,0.89,3.3,11,160,16,303,5.5,citricos,vegetativo,secano,hidrico
EST002643,0.75,0.305,0.32,52.6,24.8,26.6,0.38,3.6,24,190,0,311,5.9,citricos,maduracion,secano,sin_estres
EST002644,0.64,0.268,0.28,28.3,25.4,21.5,0.42,1.96,13,81,0,327,3.2,maiz,maduracion,secano,nutricional
EST002645,,0.287,0.54,49.5,19.0,38.6,0.11,2.82,20,165,23,129,14.2,trigo,floracion,aspersion,biotico
EST002646,0.71,0.251,0.11,43.6,35.7,22.2,0.42,2.11,14,162,14,399,8.3,horticola,floracion,goteo,nutricional
EST002647,0.75,0.357,0.31,48.6,20.3,35.9,0.38,3.38,21,219,12,185,8.8,trigo,germinacion,goteo,sin_estres
EST002648,0.78,0.281,0.12,52.7,23.1,25.9,0.4,3.73,25,233,0,319,5.6,maiz,germinacion,secano,sin_estres
EST002649,0.78,0.352,0.49,45.0,18.2,40.2,0.21,3.14,19,206,10,209,11.4,horticola,vegetativo,goteo,sin_estres
EST002650,0.62,0.294,0.22,43.8,31.4,24.3,0.43,2.9,24,207,12,242,7.1,vid,vegetativo,goteo,hidrico
EST002651,0.62,,0.3,29.3,19.8,29.8,0.14,2.03,14,136,25,288,12.7,maiz,maduracion,secano,biotico
EST002652,0.66,0.249,0.17,52.0,29.3,17.7,0.52,2.29,14,119,11,192,7.5,maiz,vegetativo,secano,biotico
EST002653,0.65,0.298,,50.5,39.2,21.9,0.55,3.4,21,155,18,513,8.9,horticola,germinacion,aspersion,hidrico
EST002654,0.76,0.314,0.28,35.7,29.9,26.4,0.38,2.46,16,159,0,378,3.5,vid,vegetativo,secano,nutricional
EST002655,0.69,0.353,0.16,45.7,35.3,7.5,0.55,2.71,20,178,14,241,7.7,trigo,vegetativo,secano,hidrico
EST002656,0.72,0.343,,37.1,17.9,36.2,0.2,2.4,20,137,23,164,14.9,horticola,maduracion,secano,biotico
EST002657,0.54,0.183,0.32,29.1,32.5,25.9,0.53,2.56,11,131,13,254,10.4,citricos,vegetativo,goteo,nutricional
EST002658,0.81,0.308,0.32,37.2,26.7,29.8,0.32,3.86,20,117,15,212,13.3,vid,vegetativo,goteo,nutricional
EST002659,0.73,0.327,0.14,51.6,24.9,24.1,0.55,3.17,19,143,16,233,8.0,trigo,floracion,secano,hidrico
EST002660,0.65,0.25,0.25,43.1,28.1,24.2,0.49,1.58,16,109,8,374,10.3,maiz,germinacion,secano,nutricional
EST002661,0.74,0.275,0.24,37.5,33.1,28.5,0.24,2.64,11,148,9,261,9.2,maiz,vegetativo,secano,nutricional
EST002662,0.87,0.356,0.21,55.6,25.8,20.4,0.66,3.67,20,160,0,337,8.1,citricos,vegetativo,secano,hidrico
EST002663,0.89,0.346,0.28,36.7,23.3,33.1,0.22,2.66,15,180,8,317,6.1,maiz,floracion,aspersion,sin_estres
EST002664,0.67,0.264,0.43,40.0,24.2,38.1,0.32,2.69,16,107,0,311,7.6,maiz,floracion,goteo,sin_estres
EST002665,0.78,0.44,0.36,55.4,23.2,34.3,0.27,2.73,25,264,25,313,12.3,vid,vegetativo,goteo,sin_estres
EST002666,0.81,0.359,0.39,48.7,19.7,35.1,0.36,2.7,17,146,8,260,12.7,horticola,maduracion,goteo,sin_estres
EST002667,0.82,0.298,0.15,42.6,35.0,14.3,0.69,3.28,24,173,0,290,3.4,horticola,vegetativo,goteo,hidrico
EST002668,0.74,0.347,0.14,39.7,36.9,17.1,0.52,3.22,25,194,15,250,6.9,maiz,floracion,secano,hidrico
EST002669,0.52,0.214,0.11,36.6,30.5,15.8,0.67,3.15,20,195,8,259,8.9,trigo,maduracion,aspersion,hidrico
EST002670,0.66,0.321,0.17,45.7,25.8,25.9,0.53,2.97,18,178,21,209,9.1,vid,vegetativo,goteo,hidrico
EST002671,0.9,,0.5,41.6,15.4,39.4,0.07,2.29,18,113,2,401,6.0,citricos,vegetativo,goteo,sin_estres
EST002672,0.84,0.358,0.39,41.7,25.5,31.9,0.25,3.32,24,221,3,414,6.2,citricos,maduracion,aspersion,sin_estres
EST002673,0.86,,0.46,41.3,21.3,33.5,0.17,3.11,22,187,8,347,10.5,citricos,vegetativo,secano,sin_estres
EST002674,0.66,0.347,0.01,56.6,31.2,10.4,0.72,4.11,26,259,15,192,6.7,trigo,germinacion,secano,hidrico
EST002675,0.77,,0.48,36.8,17.3,42.4,0.0,2.04,17,114,20,216,10.3,citricos,vegetativo,aspersion,sin_estres
EST002676,0.71,,0.26,47.0,22.4,28.8,0.35,3.56,23,217,13,230,9.4,vid,vegetativo,goteo,hidrico
EST002677,0.67,0.359,0.31,47.1,35.7,20.2,0.55,,28,208,29,163,12.5,citricos,floracion,goteo,hidrico
EST002678,0.89,0.356,0.47,45.1,24.3,42.5,0.32,3.0,27,200,10,269,7.1,citricos,germinacion,aspersion,sin_estres
EST002679,0.78,,0.35,32.2,28.0,22.9,0.6,2.38,15,153,0,359,2.1,citricos,vegetativo,goteo,nutricional
EST002680,0.77,0.343,0.09,55.1,30.9,19.9,0.5,3.88,30,223,9,214,10.6,horticola,vegetativo,secano,sin_estres
EST002681,,0.418,0.32,59.7,28.4,30.6,0.33,4.28,30,249,23,281,7.6,trigo,vegetativo,goteo,biotico
EST002682,0.69,0.312,0.22,34.6,27.2,31.2,0.3,2.62,15,168,9,237,8.8,maiz,germinacion,goteo,sin_estres
EST002683,0.62,0.235,0.3,27.1,19.9,21.4,0.39,,8,129,22,244,8.7,maiz,vegetativo,secano,nutricional
EST002684,0.95,0.412,0.17,56.2,26.9,28.9,0.44,3.63,23,231,5,316,5.5,citricos,maduracion,goteo,sin_estres
EST002685,0.75,0.346,0.17,50.3,32.0,25.6,0.49,2.93,24,176,3,307,2.1,trigo,germinacion,goteo,sin_estres
EST002686,0.65,0.235,0.04,51.1,32.2,17.7,0.64,2.84,18,141,11,366,6.8,horticola,germinacion,aspersion,hidrico
EST002687,0.78,0.331,0.39,39.2,17.8,31.9,0.28,2.44,17,143,0,384,5.7,citricos,maduracion,aspersion,sin_estres
EST002688,0.57,0.326,0.19,44.3,31.9,23.1,0.44,3.37,20,221,30,243,9.1,citricos,floracion,secano,biotico
EST002689,0.63,0.27,0.31,27.9,18.6,32.0,0.35,2.19,5,145,9,222,6.8,citricos,vegetativo,goteo,nutricional
EST002690,0.53,0.249,,34.8,22.9,27.6,0.47,,8,124,20,323,13.2,trigo,floracion,goteo,nutricional
EST002691,0.86,0.299,0.37,45.4,21.0,29.2,0.4,2.93,21,177,3,504,6.8,citricos,maduracion,secano,sin_estres
EST002692,0.47,0.324,0.2,49.9,30.5,17.2,0.76,2.43,22,152,23,213,10.9,horticola,floracion,secano,hidrico
EST002693,0.8,0.346,0.27,51.8,22.7,33.1,0.26,3.34,21,228,15,185,9.4,maiz,vegetativo,aspersion,sin_estres
EST002694,0.5,0.267,0.15,33.6,21.1,20.8,0.47,1.86,7,148,28,155,13.0,horticola,maduracion,secano,biotico
EST002695,0.72,0.32,0.22,49.3,32.5,31.4,0.57,3.16,23,149,0,238,5.0,trigo,vegetativo,aspersion,hidrico
EST002696,0.84,0.326,0.45,49.7,19.5,40.1,0.04,2.95,19,171,5,284,7.7,maiz,germinacion,secano,sin_estres
EST002697,0.68,0.299,,39.6,23.1,37.1,0.31,2.58,15,172,10,302,9.6,vid,floracion,goteo,sin_estres
EST002698,0.75,0.347,0.33,48.1,29.7,29.9,0.28,,22,135,10,227,7.2,trigo,floracion,aspersion,biotico
EST002699,,0.29,0.46,40.7,13.2,44.1,0.26,3.01,11,142,18,237,14.1,horticola,germinacion,goteo,biotico
EST002700,0.67,0.276,0.19,,29.0,24.5,0.52,2.53,19,111,6,282,9.5,maiz,maduracion,goteo,sin_estres
EST002701,,0.305,0.61,36.7,26.5,42.2,0.1,2.69,17,149,0,299,12.8,trigo,maduracion,goteo,nutricional
EST002702,0.56,0.214,0.16,44.6,35.7,19.6,0.5,2.14,19,158,16,180,10.1,maiz,floracion,secano,biotico
EST002703,0.5,0.279,,40.1,45.8,5.0,0.94,2.7,19,132,11,268,5.2,citricos,vegetativo,secano,hidrico
EST002704,0.74,0.412,0.51,53.6,25.0,39.2,0.09,3.33,21,219,26,179,,trigo,floracion,aspersion,biotico
EST002705,0.68,0.295,0.31,46.1,29.6,30.1,0.57,3.08,18,180,12,230,10.8,citricos,vegetativo,goteo,nutricional
EST002706,0.93,0.378,0.56,41.1,9.1,40.2,0.11,2.66,24,214,9,343,7.6,trigo,vegetativo,aspersion,sin_estres
EST002707,0.66,0.254,0.26,30.3,22.9,29.1,0.51,2.32,11,125,0,470,5.2,trigo,vegetativo,goteo,nutricional
EST002708,0.81,0.327,0.44,43.8,23.6,32.4,0.35,2.79,17,148,8,290,6.9,trigo,vegetativo,aspersion,sin_estres
EST002709,0.81,0.38,0.25,38.4,23.9,29.1,0.36,2.87,17,186,0,306,6.5,horticola,vegetativo,goteo,nutricional
EST002710,0.82,,0.23,50.9,30.5,32.2,0.33,,24,219,14,211,6.1,trigo,germinacion,goteo,sin_estres
EST002711,0.73,0.344,0.26,46.9,30.1,23.6,0.5,3.39,24,180,17,182,8.4,trigo,germinacion,secano,biotico
EST002712,0.82,0.281,0.27,57.5,27.5,20.9,0.32,3.18,26,153,1,316,7.6,horticola,maduracion,goteo,hidrico
EST002713,0.92,0.436,0.33,64.1,29.7,28.0,0.49,4.45,36,253,0,280,3.7,citricos,maduracion,secano,sin_estres
EST002714,0.46,0.196,,37.0,33.9,10.7,0.8,2.11,9,128,14,238,7.0,maiz,floracion,secano,hidrico
EST002715,0.93,0.453,0.42,56.1,20.1,33.7,0.22,4.1,27,222,15,343,9.5,citricos,germinacion,goteo,sin_estres
EST002716,0.65,0.323,0.23,46.2,25.2,26.3,0.5,2.61,21,174,21,176,7.9,citricos,floracion,aspersion,biotico
EST002717,0.92,0.387,0.58,,21.1,49.0,0.13,3.35,21,191,7,443,8.6,maiz,germinacion,goteo,sin_estres
EST002718,0.81,0.371,0.32,53.1,28.0,37.1,0.33,3.17,17,197,4,308,10.3,maiz,vegetativo,goteo,sin_estres
EST002719,0.67,0.444,0.34,51.7,28.2,25.7,0.38,3.44,27,195,18,375,9.9,maiz,maduracion,secano,sin_estres
EST002720,0.95,0.341,0.49,43.2,13.3,44.4,0.15,2.56,16,198,0,320,6.1,citricos,germinacion,goteo,sin_estres
EST002721,0.86,0.293,0.11,56.1,37.6,12.2,0.77,3.5,25,262,0,289,1.0,horticola,maduracion,goteo,hidrico
EST002722,0.82,0.355,0.41,42.0,25.1,45.5,0.22,,13,121,11,210,12.1,maiz,maduracion,goteo,nutricional
EST002723,0.64,0.216,,,31.1,20.4,0.71,2.31,12,107,9,273,5.6,vid,vegetativo,goteo,hidrico
EST002724,0.59,0.321,0.22,47.5,27.9,24.4,0.55,3.18,25,165,30,157,13.9,maiz,germinacion,aspersion,biotico
EST002725,0.84,0.256,0.23,41.1,32.3,26.4,0.39,,16,133,1,350,4.5,citricos,germinacion,aspersion,sin_estres
EST002726,0.75,0.35,0.25,42.8,27.1,22.5,0.46,2.65,19,204,9,416,3.2,citricos,maduracion,secano,hidrico
EST002727,0.71,,0.31,48.9,20.6,25.6,0.46,3.01,20,111,7,259,6.6,trigo,vegetativo,aspersion,sin_estres
EST002728,0.75,,0.4,48.5,27.2,34.9,0.42,3.09,25,185,26,141,11.4,citricos,vegetativo,goteo,biotico
EST002729,0.81,0.45,0.46,49.9,27.5,32.2,0.2,3.5,25,190,5,265,,citricos,vegetativo,secano,sin_estres
EST002730,,,0.13,50.0,32.1,9.6,0.7,3.08,26,190,15,223,5.7,citricos,vegetativo,secano,hidrico
EST002731,0.5,0.215,0.21,36.3,37.8,20.7,0.72,2.29,11,109,27,149,15.3,horticola,vegetativo,goteo,biotico
EST002732,0.71,0.405,0.29,47.2,28.7,26.8,0.33,2.56,20,166,11,309,9.5,horticola,germinacion,goteo,sin_estres
EST002733,,0.341,0.15,44.2,26.7,27.3,0.6,2.74,19,144,18,302,10.1,horticola,germinacion,aspersion,hidrico
EST002734,0.65,0.285,0.2,44.8,22.7,32.0,0.49,2.61,12,170,12,192,,citricos,vegetativo,goteo,nutricional
EST002735,0.89,0.34,0.49,44.4,19.2,43.5,0.08,2.15,24,176,12,270,11.4,citricos,vegetativo,aspersion,sin_estres
EST002736,,0.319,0.31,37.0,18.6,28.7,0.24,2.3,18,126,9,247,12.1,horticola,vegetativo,secano,biotico
EST002737,,0.415,0.63,53.3,6.8,53.8,0.0,2.83,17,216,14,286,13.8,horticola,vegetativo,aspersion,sin_estres
EST002738,0.59,0.331,0.22,43.0,35.9,19.1,0.59,3.48,20,171,13,191,9.1,vid,floracion,goteo,hidrico
EST002739,0.67,0.286,0.16,46.3,28.8,19.9,0.56,3.28,20,189,24,230,3.9,maiz,vegetativo,goteo,hidrico
EST002740,0.49,0.229,0.28,34.7,25.8,21.8,0.53,2.34,16,121,2,350,6.3,vid,vegetativo,aspersion,nutricional
EST002741,0.76,0.335,0.39,48.6,20.1,27.2,0.32,2.34,22,184,6,292,10.7,maiz,germinacion,secano,sin_estres
EST002742,0.89,0.48,0.57,51.6,16.5,48.6,0.06,3.59,19,165,24,320,15.5,trigo,maduracion,goteo,biotico
EST002743,0.73,0.262,0.29,35.9,26.2,26.5,0.31,2.54,17,171,5,303,3.1,trigo,vegetativo,goteo,nutricional
EST002744,0.79,0.232,0.53,31.5,14.6,47.3,0.07,,10,106,5,495,10.0,maiz,vegetativo,aspersion,nutricional
EST002745,0.77,0.295,0.05,42.9,32.0,19.5,0.55,2.31,17,170,5,271,7.9,maiz,vegetativo,secano,nutricional
EST002746,0.86,0.451,0.33,,22.6,33.1,0.25,3.34,28,261,0,281,6.0,citricos,vegetativo,goteo,sin_estres
EST002747,0.59,0.253,0.07,45.0,28.4,10.4,0.68,2.45,15,151,9,346,4.9,horticola,germinacion,secano,hidrico
EST002748,0.42,0.218,0.16,36.4,27.0,23.4,0.47,2.42,13,160,26,165,10.7,horticola,maduracion,goteo,hidrico
EST002749,0.81,0.312,0.35,42.8,23.8,21.1,0.6,2.54,17,147,0,437,6.8,citricos,germinacion,secano,sin_estres
EST002750,0.9,0.384,0.37,41.1,15.2,36.2,0.23,2.92,19,206,0,382,1.5,trigo,vegetativo,aspersion,sin_estres
EST002751,0.74,0.349,0.05,46.1,38.4,11.5,0.82,3.19,20,207,7,276,5.6,trigo,vegetativo,secano,hidrico
EST002752,0.59,0.321,0.05,44.0,32.6,12.9,0.63,3.4,24,183,17,232,6.3,citricos,vegetativo,goteo,hidrico
EST002753,0.7,,0.05,50.5,32.1,19.8,0.65,3.24,20,145,16,172,9.8,trigo,maduracion,secano,hidrico
EST002754,0.72,0.295,0.43,34.1,20.4,31.4,0.21,2.11,14,145,21,511,12.9,maiz,floracion,goteo,biotico
EST002755,,0.361,0.1,,27.9,12.5,0.58,3.29,29,195,27,200,9.4,trigo,floracion,secano,hidrico
EST002756,0.66,0.326,0.31,49.4,33.7,28.8,0.32,2.89,20,177,23,144,13.4,maiz,germinacion,goteo,biotico
EST002757,0.7,0.366,0.23,45.9,28.1,25.4,0.43,3.13,16,193,3,245,10.7,vid,maduracion,secano,hidrico
EST002758,0.6,0.282,0.16,41.9,21.1,18.4,0.35,2.43,14,142,9,293,4.6,vid,floracion,aspersion,hidrico
EST002759,0.83,0.288,0.46,45.2,26.9,37.0,0.07,3.46,24,204,13,208,12.3,citricos,floracion,goteo,sin_estres
EST002760,0.85,0.274,0.49,30.7,18.1,37.9,0.04,,10,138,0,289,7.3,maiz,maduracion,goteo,nutricional
EST002761,0.63,0.297,0.16,43.0,17.9,28.5,0.44,,23,168,5,197,7.2,citricos,vegetativo,secano,sin_estres
EST002762,0.71,0.307,0.29,44.9,27.6,23.0,0.46,2.47,18,173,31,163,9.5,horticola,floracion,goteo,biotico
EST002763,0.82,0.362,0.33,51.0,20.6,31.8,0.32,2.88,20,185,3,511,7.7,maiz,floracion,secano,sin_estres
EST002764,0.72,0.363,0.65,39.4,13.4,47.9,0.0,2.48,13,161,15,278,10.9,maiz,germinacion,goteo,nutricional
EST002765,0.72,0.339,0.31,,26.0,20.8,0.48,3.43,15,189,10,341,9.6,citricos,floracion,goteo,sin_estres
EST002766,0.58,0.241,0.09,34.8,28.1,20.0,0.59,2.29,12,116,11,327,6.5,maiz,germinacion,secano,hidrico
EST002767,0.69,0.32,,46.1,36.2,21.6,0.78,3.4,22,192,26,287,9.6,maiz,vegetativo,aspersion,hidrico
EST002768,0.63,,0.34,39.5,28.2,29.9,0.37,2.26,16,182,15,214,9.1,maiz,germinacion,aspersion,nutricional
EST002769,0.76,0.316,,,17.5,42.2,0.06,1.98,10,138,11,212,7.5,citricos,vegetativo,secano,sin_estres
EST002770,0.69,,0.17,43.8,30.8,22.9,0.48,2.84,20,212,18,360,7.1,vid,maduracion,secano,hidrico
EST002771,0.85,0.379,0.32,55.6,21.4,33.5,0.36,3.24,21,177,12,192,8.7,vid,vegetativo,goteo,biotico
EST002772,0.62,0.287,0.15,42.5,27.5,20.8,0.5,,21,190,20,280,4.5,maiz,germinacion,secano,hidrico
EST002773,0.61,0.227,0.31,25.1,25.5,29.1,0.44,2.1,9,78,0,395,4.2,horticola,maduracion,goteo,nutricional
EST002774,,0.334,0.21,,29.9,19.3,0.73,3.1,21,199,0,478,4.1,maiz,vegetativo,secano,hidrico
EST002775,0.8,0.394,0.27,48.9,21.5,14.3,0.56,3.4,25,213,0,331,3.7,trigo,vegetativo,secano,hidrico
EST002776,0.76,0.345,0.45,34.8,18.7,41.7,0.2,2.98,22,194,21,136,16.8,vid,germinacion,goteo,biotico
EST002777,,0.423,0.55,58.9,12.1,53.6,0.0,4.3,23,274,17,210,10.3,vid,vegetativo,aspersion,sin_estres
EST002778,0.73,0.272,0.41,42.4,19.5,39.8,0.37,2.34,18,169,18,200,7.9,maiz,vegetativo,aspersion,nutricional
EST002779,0.77,0.349,0.29,43.3,21.8,31.4,0.23,3.33,17,187,3,232,9.2,horticola,vegetativo,secano,sin_estres
EST002780,0.75,0.306,0.29,37.7,31.4,38.3,0.3,,14,153,11,262,8.0,horticola,vegetativo,goteo,sin_estres
EST002781,0.84,0.348,,37.3,15.7,41.1,0.04,2.34,19,169,6,230,11.1,citricos,floracion,secano,nutricional
EST002782,0.95,0.396,0.34,51.8,31.4,31.9,0.36,,29,203,8,329,7.8,citricos,floracion,goteo,hidrico
EST002783,0.66,0.262,0.23,45.5,22.5,24.5,0.4,1.94,14,169,5,240,13.7,horticola,vegetativo,aspersion,hidrico
EST002784,0.73,0.254,0.33,48.5,28.9,23.7,0.53,,19,169,13,244,9.5,citricos,maduracion,goteo,sin_estres
EST002785,0.68,0.296,0.31,42.7,29.3,20.2,0.41,2.49,17,162,27,210,8.7,maiz,floracion,secano,biotico
EST002786,0.67,0.335,0.26,52.6,28.9,24.9,0.53,3.01,21,203,26,166,15.5,horticola,maduracion,goteo,hidrico
EST002787,0.62,0.296,0.16,40.3,32.8,22.5,0.61,3.29,17,173,12,285,8.3,citricos,floracion,aspersion,hidrico
EST002788,,0.424,0.11,56.6,30.6,23.3,0.65,3.34,29,243,20,229,5.6,trigo,vegetativo,aspersion,hidrico
EST002789,0.64,0.237,0.34,,25.5,40.7,0.26,1.77,8,107,4,246,8.8,maiz,floracion,goteo,nutricional
EST002790,0.65,0.239,0.32,44.3,30.0,26.6,0.4,2.7,21,148,13,338,6.9,maiz,maduracion,secano,sin_estres
EST002791,0.68,0.248,0.56,41.1,17.9,46.1,0.18,2.71,22,132,12,286,8.2,vid,vegetativo,aspersion,nutricional
EST002792,0.53,0.237,0.28,,31.2,22.0,0.44,2.0,16,121,18,221,7.0,horticola,floracion,secano,nutricional
EST002793,0.77,0.249,0.36,37.0,25.5,37.2,0.15,2.07,17,159,16,398,6.5,horticola,maduracion,aspersion,sin_estres
EST002794,0.79,0.29,0.27,45.5,24.5,28.3,0.37,3.24,22,166,13,316,11.2,vid,germinacion,aspersion,sin_estres
EST002795,0.71,0.274,0.26,38.6,21.7,29.0,0.29,2.53,14,149,17,291,8.1,maiz,maduracion,secano,sin_estres
EST002796,0.71,0.257,0.48,39.2,26.6,26.7,0.29,,18,165,13,336,10.2,citricos,vegetativo,goteo,nutricional
EST002797,0.95,0.33,0.41,39.2,21.4,38.0,0.34,2.52,18,168,0,339,0.0,citricos,vegetativo,aspersion,sin_estres
EST002798,0.69,0.349,,47.7,28.0,25.4,0.49,3.34,21,167,16,186,8.2,citricos,germinacion,aspersion,sin_estres
EST002799,0.59,0.328,0.09,43.0,33.9,14.3,0.69,2.94,22,202,19,178,10.5,vid,floracion,secano,hidrico
EST002800,0.8,0.324,0.4,51.8,22.4,41.9,0.26,3.01,15,168,14,426,8.0,vid,vegetativo,aspersion,sin_estres
EST002801,,0.306,0.36,39.7,25.5,35.2,0.27,2.94,20,219,3,318,14.0,trigo,vegetativo,aspersion,sin_estres
EST002802,0.74,0.271,0.14,44.9,26.8,19.9,0.44,4.33,16,186,7,249,6.9,trigo,vegetativo,secano,hidrico
EST002803,0.73,0.364,,43.5,29.5,22.9,0.45,3.26,28,226,19,225,13.8,vid,maduracion,goteo,biotico
EST002804,0.83,0.364,0.27,41.8,21.5,21.2,0.51,3.86,21,201,7,257,5.1,trigo,vegetativo,secano,hidrico
EST002805,0.65,,0.07,52.7,28.5,18.3,0.49,3.25,21,182,14,236,5.8,maiz,maduracion,aspersion,hidrico
EST002806,0.65,0.334,0.41,52.8,16.0,36.3,0.23,3.28,23,209,37,163,17.6,citricos,vegetativo,secano,biotico
EST002807,0.75,0.344,0.35,44.6,19.0,27.2,0.35,2.95,22,263,11,199,12.3,trigo,vegetativo,secano,sin_estres
EST002808,0.83,0.347,0.27,42.8,17.3,30.4,0.29,2.3,22,126,0,388,1.4,trigo,maduracion,secano,sin_estres
EST002809,0.68,,,38.6,25.0,32.7,0.32,2.42,15,143,1,338,4.6,citricos,floracion,goteo,sin_estres
EST002810,0.92,0.42,0.48,50.6,21.5,37.5,0.13,,23,237,18,201,12.9,citricos,floracion,secano,sin_estres
EST002811,0.81,0.319,0.45,44.7,16.1,39.2,0.21,2.84,21,187,9,251,11.2,trigo,floracion,aspersion,biotico
EST002812,0.55,0.294,0.15,39.6,25.4,24.7,0.46,2.57,12,149,6,258,7.2,trigo,germinacion,goteo,nutricional
EST002813,0.79,0.295,0.28,39.7,25.4,29.8,0.28,2.38,16,203,10,276,9.5,trigo,maduracion,secano,sin_estres
EST002814,0.7,0.28,0.31,44.5,29.2,21.7,0.44,2.75,15,139,7,262,7.7,citricos,maduracion,goteo,sin_estres
EST002815,0.7,0.299,0.33,36.5,25.0,23.2,0.47,2.8,13,180,0,366,2.0,citricos,maduracion,secano,nutricional
EST002816,0.73,0.316,0.31,57.7,30.0,26.5,0.28,3.03,24,243,1,286,7.9,citricos,vegetativo,aspersion,sin_estres
EST002817,0.84,0.514,0.2,63.9,24.0,24.1,0.47,4.76,26,239,14,247,7.5,vid,germinacion,secano,hidrico
EST002818,0.58,0.314,,52.8,25.5,24.1,0.4,2.95,21,220,23,124,14.1,trigo,vegetativo,secano,biotico
EST002819,0.77,0.426,0.38,51.3,17.3,38.5,0.24,2.94,23,162,17,319,10.0,vid,vegetativo,goteo,sin_estres
EST002820,0.46,0.191,-0.02,42.6,39.6,5.0,0.83,2.27,7,200,14,193,5.7,maiz,vegetativo,secano,hidrico
EST002821,,0.321,0.4,38.3,28.0,35.7,0.2,2.17,14,163,24,259,13.2,maiz,germinacion,aspersion,nutricional
EST002822,0.82,0.392,0.35,56.1,23.1,32.2,0.32,3.34,24,190,16,262,10.7,maiz,germinacion,aspersion,sin_estres
EST002823,0.86,0.383,0.4,44.0,24.3,33.3,0.3,3.16,21,210,15,292,8.7,vid,vegetativo,goteo,biotico
EST002824,0.89,0.42,0.42,52.3,17.0,34.9,0.11,3.5,30,213,21,163,15.8,vid,vegetativo,secano,biotico
EST002825,,0.359,0.19,50.4,25.9,22.9,0.46,4.15,28,223,27,161,12.0,horticola,vegetativo,secano,biotico
EST002826,0.72,0.359,0.12,52.1,29.3,20.3,0.72,3.81,23,224,3,326,3.9,maiz,germinacion,secano,hidrico
EST002827,0.68,0.327,0.36,48.4,31.1,18.0,0.74,2.92,15,159,6,254,2.5,trigo,maduracion,secano,hidrico
EST002828,0.81,0.355,0.28,41.3,27.8,22.9,0.49,2.93,19,195,8,268,7.0,horticola,maduracion,secano,hidrico
EST002829,0.65,0.351,-0.05,52.5,31.8,15.2,0.69,3.26,25,164,5,346,6.4,maiz,vegetativo,aspersion,hidrico
EST002830,0.66,0.323,0.36,42.0,22.9,30.3,0.26,1.84,16,173,13,188,11.4,horticola,floracion,goteo,nutricional
