id_hogar,ingreso_mensual_eur,ingreso_principal_eur,ingreso_secundario_eur,ratio_gasto_ingreso,gasto_mensual_eur,gasto_vivienda_pct,gasto_alimentacion_pct,gasto_suministros_pct,gasto_transporte_pct,gasto_ocio_pct,gasto_educacion_pct,gasto_salud_pct,ahorro_pct,ahorro_acumulado_eur,deuda_eur,deuda_consumo_eur,cuota_deuda_mensual_eur,ratio_endeudamiento_pct,num_miembros,num_perceptores,num_menores,edad_sustentador,num_tarjetas,num_productos_bancarios,antiguedad_cliente_anos,patrimonio_neto_eur,regimen_vivienda,nivel_estudios,situacion_laboral
HOG001208,4180,,,0.78,3279,23.2,27.0,11.3,11.2,16.2,3.1,8.1,17.1,36790.0,0.0,0.0,0.0,0.0,3,2,0,22.0,2,7.0,23.3,154507.0,propiedad,medio,ocupado
HOG001209,4052,2642.0,1410.0,0.98,3954,31.6,24.6,9.8,10.5,11.0,8.0,4.4,0.1,27909.0,,20564.0,971.0,24.0,4,2,2,29.0,4,5.0,,23639.0,alquiler,superior,inactivo
HOG001210,2050,1353.0,697.0,1.09,2230,39.6,21.5,12.7,11.6,0.0,3.7,,0.0,0.0,10736.0,,282.0,13.8,3,2,0,72.0,0,1.0,2.5,-18963.0,propiedad,basico,jubilado
HOG001211,3715,2683.0,,1.02,3802,27.8,24.5,14.7,15.3,9.8,2.8,5.1,0.8,23295.0,19066.0,9231.0,,16.9,5,1,1,39.0,2,4.0,10.8,80140.0,hipoteca,superior,ocupado
HOG001212,2598,2356.0,242.0,1.01,2630,36.7,25.4,11.6,7.5,14.2,2.0,,0.0,5956.0,23181.0,13504.0,575.0,22.1,4,2,1,49.0,2,,19.7,28114.0,hipoteca,basico,ocupado
HOG001213,2078,1126.0,,1.15,2396,44.8,23.6,10.2,7.1,4.1,8.0,2.1,0.0,,18126.0,8684.0,637.0,30.7,4,1,0,59.0,0,1.0,10.8,-30000.0,alquiler,basico,ocupado
HOG001214,2564,2389.0,175.0,0.85,2188,28.6,21.7,17.6,8.6,15.1,3.8,4.5,18.9,29308.0,9512.0,3585.0,301.0,11.7,3,1,2,48.0,4,,26.8,104776.0,propiedad,superior,ocupado
HOG001215,5037,3365.0,1672.0,0.9,4510,28.2,17.1,14.4,14.4,15.6,4.3,6.0,14.2,74142.0,0.0,0.0,0.0,0.0,3,2,1,,3,6.0,9.9,266537.0,hipoteca,superior,ocupado
HOG001216,2568,,526.0,1.09,2806,32.1,20.3,14.9,11.4,7.3,4.7,9.2,0.0,12526.0,25483.0,14778.0,819.0,31.9,4,1,2,35.0,1,3.0,31.4,-8393.0,hipoteca,medio,ocupado
HOG001217,2675,2099.0,576.0,1.07,2872,33.0,25.1,13.2,11.5,9.0,4.8,3.4,0.0,1644.0,24170.0,12242.0,728.0,27.2,5,2,1,51.0,2,4.0,8.7,-22912.0,hipoteca,medio,ocupado
HOG001218,2874,2414.0,460.0,0.99,2853,25.3,22.2,10.2,16.7,10.0,6.3,9.3,0.0,25563.0,23421.0,13072.0,646.0,22.5,4,1,2,20.0,2,4.0,,61282.0,hipoteca,basico,ocupado
HOG001219,3174,2443.0,731.0,0.94,2972,40.6,13.5,9.0,13.9,10.1,7.7,5.1,5.8,12093.0,7930.0,,129.0,4.1,4,1,1,46.0,0,3.0,0.0,39487.0,propiedad,medio,ocupado
HOG001220,2032,1275.0,757.0,0.99,2014,28.2,32.0,10.5,11.6,5.6,3.9,8.1,4.6,724.0,19075.0,11034.0,614.0,30.2,3,2,1,47.0,0,4.0,0.0,-26875.0,hipoteca,medio,ocupado
HOG001221,1895,1825.0,70.0,0.95,1802,28.4,25.6,12.5,10.3,9.7,7.9,5.5,7.7,26816.0,,4796.0,332.0,17.5,2,1,0,62.0,2,5.0,16.8,49370.0,propiedad,medio,parado
HOG001222,1950,,854.0,0.97,1897,28.5,29.3,12.6,10.3,6.3,8.8,4.2,1.0,,6799.0,0.0,256.0,13.1,4,1,1,55.0,1,4.0,5.9,6967.0,alquiler,basico,ocupado
HOG001223,3424,1855.0,1569.0,0.98,3343,32.0,26.1,11.7,10.5,8.4,6.6,4.7,5.2,0.0,24665.0,17236.0,,22.1,4,2,0,38.0,2,4.0,12.0,-30000.0,hipoteca,medio,ocupado
HOG001224,1067,500.0,567.0,1.14,1218,49.4,23.2,4.1,7.8,3.0,5.2,7.3,0.0,0.0,23627.0,16190.0,,66.9,4,1,2,45.0,0,0.0,20.6,-22843.0,alquiler,medio,jubilado
HOG001225,1591,1591.0,0.0,1.07,1700,29.8,24.6,15.3,16.4,8.2,1.0,4.7,0.0,0.0,,11148.0,655.0,41.1,5,2,2,40.0,2,3.0,12.6,6319.0,alquiler,superior,ocupado
HOG001226,4693,3188.0,,0.74,3475,16.5,21.3,16.1,17.2,17.0,5.9,6.0,22.9,66688.0,0.0,0.0,0.0,0.0,1,2,0,47.0,4,7.0,0.0,241799.0,hipoteca,medio,ocupado
HOG001227,3309,2487.0,822.0,1.01,3338,30.2,26.2,12.7,7.7,10.3,8.0,4.9,0.0,,26205.0,,769.0,23.2,4,1,1,51.0,3,,18.2,8097.0,propiedad,superior,ocupado
HOG001228,1883,,,0.9,1687,35.6,22.1,12.1,12.5,7.5,5.9,4.3,14.2,1893.0,7582.0,185.0,248.0,13.2,4,2,2,45.0,2,1.0,0.0,-7000.0,propiedad,medio,ocupado
HOG001229,1525,793.0,732.0,1.11,1697,49.2,21.9,6.9,7.3,5.4,2.0,7.2,0.0,0.0,19813.0,,619.0,40.5,4,1,0,51.0,1,3.0,15.7,-20747.0,hipoteca,medio,jubilado
HOG001230,1686,575.0,1111.0,1.17,1969,45.2,22.5,9.0,11.1,2.1,4.3,5.8,0.0,0.0,5258.0,,257.0,15.3,3,2,1,59.0,0,0.0,19.0,-7772.0,propiedad,basico,parado
HOG001231,4381,3218.0,1163.0,0.69,3016,18.0,19.4,15.2,11.1,24.7,6.6,,28.1,77196.0,304.0,0.0,38.0,0.9,2,1,0,52.0,4,8.0,7.0,300998.0,hipoteca,superior,ocupado
HOG001232,2578,1624.0,954.0,0.87,2253,25.8,33.2,12.5,13.9,4.1,6.8,3.7,15.2,10482.0,3745.0,3585.0,98.0,3.8,2,1,1,52.0,3,5.0,15.6,42361.0,alquiler,basico,inactivo
HOG001233,1169,506.0,663.0,1.13,1322,49.5,25.4,8.7,7.4,3.6,2.6,2.8,0.0,0.0,24451.0,14101.0,778.0,66.5,4,1,1,59.0,0,0.0,9.3,-30000.0,hipoteca,basico,ocupado
HOG001234,2385,1509.0,876.0,0.93,2213,34.7,22.8,10.0,5.4,13.6,5.4,8.2,9.0,21222.0,878.0,,,0.0,2,1,0,43.0,2,5.0,20.4,19083.0,propiedad,basico,ocupado
HOG001235,1393,971.0,,1.04,1442,35.2,20.8,10.9,12.7,4.9,9.1,6.3,0.0,0.0,13129.0,6857.0,469.0,33.6,3,1,2,57.0,2,2.0,16.0,-27926.0,propiedad,medio,ocupado
HOG001236,2058,1552.0,506.0,0.92,1893,32.1,26.3,13.4,10.2,10.8,4.1,3.1,7.1,7512.0,4233.0,,142.0,6.9,4,1,2,42.0,4,5.0,11.2,34898.0,hipoteca,medio,parado
HOG001237,1229,1027.0,202.0,1.17,1435,47.9,24.7,5.7,10.0,4.5,3.5,3.7,0.0,0.0,19595.0,10291.0,541.0,44.0,3,2,0,46.0,3,2.0,16.1,-25607.0,propiedad,basico,inactivo
HOG001238,3348,2652.0,696.0,1.03,3457,27.3,19.6,12.1,14.5,10.4,7.5,8.6,0.0,23582.0,20517.0,12207.0,629.0,18.8,4,2,2,35.0,2,,8.1,57171.0,hipoteca,medio,ocupado
HOG001239,3196,2368.0,828.0,0.99,3173,23.3,18.8,11.6,19.4,19.1,2.0,5.8,0.0,33481.0,7306.0,3659.0,176.0,5.5,2,1,0,,2,3.0,19.9,56307.0,alquiler,basico,jubilado
HOG001240,2718,1982.0,736.0,1.11,3025,30.2,20.2,11.6,8.3,12.3,8.1,9.2,0.0,14223.0,,12216.0,642.0,23.6,6,2,2,54.0,1,4.0,,1017.0,hipoteca,basico,ocupado
HOG001241,2262,1337.0,925.0,1.01,2280,48.4,24.3,7.1,6.3,4.9,5.0,4.0,0.0,0.0,17063.0,9520.0,455.0,20.1,4,1,1,40.0,1,1.0,8.7,-20341.0,alquiler,medio,ocupado
HOG001242,2833,1850.0,983.0,0.99,2804,28.9,27.8,10.8,14.6,4.7,5.1,8.1,0.0,,29247.0,17960.0,929.0,32.8,4,1,1,58.0,2,4.0,11.5,16223.0,alquiler,basico,ocupado
HOG001243,1550,500.0,1050.0,1.2,1860,51.8,19.0,8.9,9.3,0.0,4.4,6.6,0.0,0.0,15775.0,8352.0,543.0,35.0,3,2,1,57.0,1,0.0,1.9,24477.0,hipoteca,basico,parado
HOG001244,4071,2945.0,1126.0,1.04,4246,19.3,25.9,12.0,13.7,21.3,3.8,3.9,0.0,51399.0,30733.0,18817.0,839.0,20.6,4,2,2,35.0,4,7.0,17.1,144726.0,alquiler,basico,ocupado
HOG001245,2650,2151.0,499.0,1.07,2842,36.9,26.6,12.8,6.8,8.8,8.1,0.0,0.0,9647.0,,,597.0,22.5,4,1,2,40.0,1,3.0,10.4,5573.0,hipoteca,medio,parado
HOG001246,4421,3160.0,1261.0,1.02,4527,21.3,21.7,15.8,16.7,18.9,1.2,4.3,0.0,36884.0,22582.0,10830.0,620.0,14.0,3,1,0,37.0,3,5.0,17.0,68003.0,alquiler,medio,parado
HOG001247,3462,2716.0,746.0,0.92,3176,20.8,23.6,11.9,15.1,12.8,9.8,6.0,8.6,21725.0,13011.0,,382.0,11.0,3,2,2,62.0,2,3.0,22.4,88660.0,hipoteca,superior,jubilado
HOG001248,1939,1242.0,697.0,0.91,1768,37.0,23.2,16.5,9.7,6.1,6.1,1.3,7.3,0.0,,4000.0,266.0,13.7,3,1,0,61.0,3,3.0,6.7,11679.0,propiedad,superior,ocupado
HOG001249,1740,1148.0,,1.09,1890,39.3,23.0,14.0,12.3,2.4,1.3,7.9,0.0,0.0,,11341.0,751.0,43.1,2,1,0,58.0,1,0.0,3.4,-30000.0,alquiler,basico,ocupado
HOG001250,3626,3197.0,,0.85,3072,25.8,16.4,12.9,9.9,24.5,6.6,3.8,14.8,81502.0,0.0,0.0,24.0,0.7,1,2,0,56.0,4,7.0,5.6,313277.0,propiedad,superior,ocupado
HOG001251,6015,4301.0,1714.0,0.86,5199,18.8,13.4,14.2,12.5,25.2,8.9,7.1,17.9,87769.0,,914.0,66.0,1.1,1,2,0,50.0,4,9.0,10.8,338971.0,propiedad,superior,jubilado
HOG001252,944,771.0,,1.14,1078,48.2,18.7,13.0,7.4,1.5,6.9,4.3,0.0,0.0,18595.0,8455.0,,56.4,4,2,1,46.0,0,2.0,8.6,-23526.0,propiedad,medio,ocupado
HOG001253,3590,2283.0,1307.0,0.79,2833,29.6,17.2,14.1,14.3,9.5,7.7,7.6,22.3,18176.0,11503.0,5059.0,426.0,11.9,2,1,1,48.0,3,6.0,17.9,31656.0,hipoteca,basico,ocupado
HOG001254,1208,757.0,451.0,1.01,1215,46.0,26.8,11.7,5.1,0.0,5.1,5.3,1.4,0.0,13023.0,6531.0,374.0,30.9,3,1,1,49.0,0,2.0,14.4,-30000.0,propiedad,basico,ocupado
HOG001255,5012,3321.0,1691.0,0.76,3819,13.9,17.4,19.8,11.1,24.0,0.0,13.8,26.9,97448.0,2203.0,978.0,0.0,0.0,3,3,1,38.0,3,8.0,22.5,,hipoteca,superior,ocupado
HOG001256,3051,2520.0,531.0,1.0,3045,28.4,28.8,12.6,10.1,11.0,1.0,8.1,2.9,40839.0,,12128.0,757.0,24.8,4,2,0,,3,6.0,5.5,127268.0,alquiler,superior,ocupado
HOG001257,4504,2710.0,1794.0,1.0,4506,33.6,20.8,12.3,13.3,13.1,1.8,5.1,0.0,,20607.0,11471.0,644.0,14.3,3,2,0,41.0,2,4.0,13.3,60147.0,alquiler,superior,parado
HOG001258,5241,3703.0,1538.0,0.8,4181,11.4,27.8,18.6,11.6,18.0,5.1,7.5,17.4,73167.0,2616.0,498.0,114.0,2.2,2,1,0,45.0,5,7.0,12.2,285789.0,hipoteca,basico,ocupado
HOG001259,5204,,1345.0,0.72,3740,14.6,22.4,16.7,5.9,26.3,7.4,6.8,27.7,,3522.0,1159.0,160.0,3.1,2,2,0,51.0,4,7.0,10.6,320918.0,propiedad,medio,ocupado
HOG001260,1179,500.0,,1.2,1415,47.8,22.5,10.3,8.4,1.8,4.3,,0.0,0.0,12302.0,4801.0,286.0,24.3,3,1,1,58.0,0,0.0,19.8,-29662.0,hipoteca,medio,parado
HOG001261,1102,500.0,602.0,1.2,1322,47.8,25.8,12.9,7.9,0.0,0.2,5.5,0.0,0.0,10974.0,8536.0,370.0,33.6,3,1,0,43.0,1,0.0,3.9,3834.0,hipoteca,medio,ocupado
HOG001262,1946,990.0,956.0,1.12,2174,44.3,22.0,9.4,11.2,6.1,4.0,3.0,0.0,0.0,18225.0,,595.0,30.5,3,2,0,32.0,0,4.0,4.7,-30000.0,alquiler,medio,ocupado
HOG001263,3162,2313.0,,1.09,3434,30.9,22.4,11.9,15.7,13.6,2.0,3.5,0.0,23540.0,26295.0,16537.0,809.0,25.6,3,1,1,55.0,3,3.0,,,hipoteca,superior,jubilado
HOG001264,1047,549.0,498.0,1.2,1256,51.0,20.3,12.1,4.1,1.5,2.5,8.5,0.0,0.0,24839.0,11644.0,782.0,74.6,2,1,0,33.0,0,0.0,7.7,-13920.0,propiedad,basico,parado
HOG001265,5698,3860.0,1838.0,0.83,4701,27.8,27.3,11.5,15.1,17.5,0.0,0.7,16.1,55642.0,3856.0,2134.0,,1.9,1,2,0,47.0,4,6.0,18.0,243744.0,propiedad,medio,ocupado
HOG001266,3383,2562.0,,1.09,3686,28.6,18.6,17.9,9.7,17.7,0.0,7.5,0.0,39472.0,29989.0,18501.0,,27.6,5,2,3,41.0,4,4.0,19.4,101919.0,hipoteca,basico,ocupado
HOG001267,1167,,667.0,1.17,1361,48.3,22.7,10.3,7.3,2.9,5.8,2.5,0.0,0.0,20338.0,8624.0,574.0,49.1,3,2,1,65.0,0,1.0,18.2,-30000.0,alquiler,basico,ocupado
HOG001268,5535,3383.0,2152.0,0.73,4061,27.2,12.7,16.1,16.6,20.9,4.3,2.3,26.2,,3240.0,875.0,139.0,2.5,2,1,0,52.0,4,6.0,0.0,324962.0,hipoteca,superior,ocupado
HOG001269,1853,1069.0,784.0,1.15,2134,49.3,22.1,10.2,6.6,1.7,5.2,4.9,0.0,0.0,,9051.0,493.0,26.6,3,1,1,50.0,1,2.0,,-2976.0,alquiler,basico,jubilado
HOG001270,2899,2471.0,428.0,1.09,3165,31.3,21.6,14.3,13.2,9.0,3.5,7.2,0.0,4023.0,19552.0,,503.0,17.3,4,2,2,46.0,3,6.0,7.3,-21310.0,hipoteca,medio,ocupado
HOG001271,4895,3382.0,1513.0,0.78,3807,15.7,23.6,18.8,8.1,19.0,7.6,7.2,25.1,67842.0,6139.0,2211.0,102.0,2.1,2,1,1,53.0,4,8.0,15.6,278798.0,propiedad,superior,ocupado
HOG001272,1464,813.0,651.0,1.1,1618,44.2,19.7,8.5,10.2,8.4,2.9,6.1,0.0,0.0,,15976.0,740.0,50.5,4,2,1,61.0,1,,2.7,-9460.0,alquiler,basico,inactivo
HOG001273,3649,2757.0,892.0,0.98,3570,31.8,18.7,11.3,15.0,6.1,5.5,,0.0,31976.0,21193.0,12647.0,597.0,16.4,3,2,1,68.0,4,2.0,19.5,74233.0,propiedad,medio,ocupado
HOG001274,5661,,2172.0,0.74,4186,18.0,12.7,10.1,14.4,23.7,12.4,8.9,27.0,76623.0,4092.0,1565.0,91.0,1.6,1,1,0,48.0,5,7.0,18.2,348312.0,propiedad,superior,ocupado
HOG001275,2131,1465.0,666.0,0.99,2100,28.6,24.0,10.0,12.0,12.8,9.6,3.0,0.0,9953.0,22678.0,12251.0,764.0,35.9,5,1,3,90.0,2,,6.9,4829.0,hipoteca,medio,jubilado
HOG001276,4484,3031.0,,0.86,3866,17.0,25.6,13.2,12.8,22.7,2.5,6.2,15.3,70607.0,4369.0,3454.0,32.0,0.7,1,1,0,44.0,3,8.0,14.9,289346.0,propiedad,basico,ocupado
HOG001277,5574,3740.0,1834.0,0.81,4509,23.7,20.2,8.1,10.6,21.5,5.6,10.3,16.7,,0.0,0.0,0.0,0.0,2,1,0,29.0,3,8.0,19.1,290686.0,hipoteca,basico,ocupado
HOG001278,3101,2270.0,831.0,0.94,2927,33.9,13.6,15.8,12.1,10.0,6.0,8.4,4.1,,24381.0,13815.0,757.0,24.4,5,2,1,48.0,4,7.0,0.0,36009.0,hipoteca,medio,ocupado
HOG001279,1790,1449.0,341.0,,1704,27.5,26.6,10.7,13.7,10.2,4.5,6.8,0.5,9527.0,252.0,609.0,,0.0,3,2,1,48.0,3,6.0,0.0,,propiedad,medio,ocupado
HOG001280,700,699.0,0.0,1.2,840,52.8,18.7,7.5,13.4,0.0,2.1,5.4,0.0,0.0,11687.0,5409.0,345.0,49.2,3,2,2,50.0,0,0.0,0.0,12855.0,propiedad,basico,ocupado
HOG001281,1438,643.0,795.0,1.12,1613,42.7,27.0,9.4,9.9,0.0,3.2,7.7,0.0,0.0,17989.0,6436.0,610.0,42.4,3,1,1,72.0,0,2.0,16.5,-30000.0,hipoteca,basico,parado
HOG001282,5314,,2022.0,0.81,4324,11.6,24.1,17.0,12.2,23.2,4.1,7.8,21.8,81152.0,0.0,180.0,10.0,0.2,2,2,0,29.0,3,4.0,18.9,247307.0,hipoteca,superior,ocupado
HOG001283,2267,1830.0,437.0,0.96,2175,43.4,20.0,8.7,7.3,14.7,4.0,,2.7,14425.0,12080.0,3488.0,454.0,20.0,3,1,1,49.0,1,4.0,26.5,30166.0,alquiler,basico,parado
HOG001284,5300,3141.0,2159.0,0.71,3769,23.7,12.0,22.1,10.7,21.5,0.0,10.1,28.6,,,0.0,0.0,0.0,2,1,0,52.0,4,7.0,,339311.0,hipoteca,superior,ocupado
HOG001285,3239,1980.0,1259.0,,2837,31.2,13.5,10.7,16.2,17.2,4.8,6.3,14.8,12084.0,13327.0,3831.0,423.0,13.1,2,1,0,40.0,3,6.0,6.9,10209.0,propiedad,medio,ocupado
HOG001286,5897,3910.0,1987.0,0.88,5192,21.6,19.8,16.2,13.3,24.1,0.0,5.0,15.3,89005.0,2550.0,1249.0,0.0,0.0,4,2,1,25.0,3,8.0,10.8,338217.0,hipoteca,superior,ocupado
HOG001287,3359,2584.0,775.0,1.04,3495,28.0,21.4,18.1,10.2,15.0,4.8,2.5,0.0,38217.0,21340.0,10410.0,,18.1,4,1,1,42.0,3,1.0,10.8,64420.0,alquiler,medio,ocupado
HOG001288,2662,1966.0,696.0,0.9,2387,34.7,28.2,15.7,8.5,5.3,1.9,5.7,12.6,29456.0,156.0,0.0,0.0,0.0,4,1,2,33.0,3,5.0,8.1,57827.0,hipoteca,medio,parado
HOG001289,3796,2694.0,1102.0,0.7,2673,26.4,23.8,9.1,15.8,20.1,2.9,1.9,31.7,67727.0,0.0,2476.0,,0.0,1,1,0,36.0,3,8.0,5.7,252272.0,hipoteca,basico,ocupado
HOG001290,1100,500.0,600.0,,1298,49.6,23.9,9.5,9.8,0.1,4.4,2.6,0.0,0.0,8839.0,1982.0,256.0,23.3,3,1,1,45.0,0,1.0,25.4,,alquiler,basico,jubilado
HOG001291,2969,2071.0,898.0,,2629,29.8,27.2,10.5,10.6,12.4,7.9,1.7,7.8,26024.0,1824.0,0.0,59.0,2.0,2,1,0,45.0,4,3.0,11.1,35291.0,hipoteca,medio,ocupado
HOG001292,2718,1831.0,887.0,0.89,2432,28.5,27.9,12.1,10.8,8.8,5.7,6.3,7.5,31033.0,12220.0,7100.0,430.0,15.8,2,1,0,30.0,3,7.0,1.3,22902.0,propiedad,basico,jubilado
HOG001293,5435,3333.0,2102.0,0.85,4597,16.3,16.1,15.4,12.8,28.7,2.8,7.9,10.2,,0.0,0.0,99.0,1.8,3,2,1,58.0,3,11.0,11.4,348536.0,alquiler,basico,jubilado
HOG001294,3062,2270.0,792.0,1.12,3421,29.2,14.9,20.2,14.5,14.5,6.6,0.0,0.0,12165.0,15778.0,10082.0,451.0,14.7,5,2,1,51.0,3,2.0,,-6335.0,hipoteca,basico,ocupado
HOG001295,3367,2276.0,1091.0,1.11,3730,30.5,23.3,15.3,11.1,8.1,6.1,,0.0,13242.0,,12082.0,466.0,13.8,4,1,1,37.0,1,1.0,5.3,4222.0,alquiler,basico,ocupado
HOG001296,1647,1412.0,235.0,1.03,1702,39.7,25.2,9.5,4.8,4.3,8.3,8.1,0.0,0.0,5090.0,0.0,171.0,10.4,2,0,0,30.0,2,4.0,7.2,1307.0,propiedad,medio,inactivo
HOG001297,3550,,1481.0,1.08,3833,33.7,27.0,12.5,11.9,5.8,4.9,4.3,0.0,23160.0,23138.0,13132.0,681.0,19.2,3,2,0,45.0,2,4.0,19.8,-1765.0,propiedad,superior,parado
HOG001298,2858,1531.0,1327.0,1.15,3293,48.1,23.9,6.9,13.3,3.4,4.3,0.0,0.0,0.0,14957.0,7384.0,495.0,17.3,2,0,1,49.0,0,3.0,20.1,101.0,alquiler,basico,parado
HOG001299,2616,1821.0,795.0,1.0,2613,31.8,29.9,8.3,12.8,5.6,6.7,4.9,2.5,4585.0,,15461.0,711.0,27.2,5,1,3,48.0,2,5.0,21.3,-20684.0,hipoteca,medio,parado
HOG001300,1980,1738.0,242.0,1.05,2081,40.4,25.5,12.5,10.1,3.7,6.7,1.0,0.0,235.0,13018.0,6364.0,362.0,18.3,3,1,1,43.0,3,4.0,23.2,-7686.0,alquiler,superior,ocupado
HOG001301,5055,3361.0,1694.0,0.89,4523,11.8,13.8,20.4,16.9,22.3,5.4,9.5,8.8,,5458.0,3287.0,159.0,3.1,3,3,0,45.0,4,5.0,14.1,299625.0,alquiler,medio,jubilado
HOG001302,4385,3252.0,1133.0,0.7,3087,23.9,18.4,21.6,7.0,18.7,7.0,3.4,32.8,62549.0,0.0,0.0,11.0,0.3,2,1,0,31.0,3,8.0,10.5,235336.0,hipoteca,superior,parado
HOG001303,3003,2202.0,801.0,0.92,2767,41.3,27.5,10.6,8.0,8.1,4.6,0.0,10.3,,20984.0,12715.0,687.0,22.9,4,2,1,50.0,2,2.0,3.7,35040.0,alquiler,basico,ocupado
HOG001304,3599,2518.0,1081.0,1.03,3722,37.3,28.8,12.6,7.9,10.6,1.8,1.0,0.0,0.0,16162.0,7587.0,441.0,12.2,3,1,0,68.0,2,3.0,1.9,5962.0,propiedad,superior,ocupado
HOG001305,2947,2181.0,766.0,1.08,3173,30.7,21.9,10.2,13.8,12.9,6.2,4.4,0.0,31652.0,27806.0,16096.0,678.0,23.0,5,1,2,47.0,3,4.0,0.7,59800.0,alquiler,medio,ocupado
HOG001306,3177,2226.0,951.0,1.06,3374,30.6,13.3,11.6,16.8,11.7,10.3,5.8,0.0,,,,705.0,22.2,4,1,1,50.0,3,6.0,18.3,8321.0,hipoteca,superior,ocupado
HOG001307,3243,2348.0,895.0,,3803,38.9,21.6,9.5,8.5,8.8,5.2,7.6,0.0,15284.0,23282.0,12691.0,660.0,20.3,5,2,2,58.0,1,4.0,19.6,21468.0,alquiler,basico,parado
HOG001308,2847,1918.0,,0.92,2629,27.4,29.5,11.9,13.9,9.2,3.5,4.4,13.4,0.0,4445.0,479.0,85.0,3.0,3,2,1,76.0,2,4.0,0.0,6161.0,alquiler,basico,ocupado
HOG001309,2430,1993.0,437.0,0.98,2390,30.1,29.8,9.0,11.4,8.6,4.4,6.7,2.4,19825.0,14043.0,5332.0,389.0,16.0,4,1,1,59.0,3,2.0,1.8,49085.0,alquiler,basico,parado
HOG001310,3106,2457.0,649.0,1.0,3120,24.1,23.8,17.3,13.4,14.8,0.0,6.5,0.0,,26542.0,16818.0,742.0,23.9,4,2,2,35.0,2,5.0,6.1,49748.0,alquiler,superior,ocupado
HOG001311,2698,2221.0,477.0,1.11,3003,36.0,25.6,9.3,10.8,7.2,0.9,10.1,0.0,23614.0,26337.0,13943.0,748.0,27.7,4,1,1,48.0,3,3.0,16.4,6232.0,alquiler,basico,jubilado
HOG001312,4039,2901.0,1138.0,1.13,4544,27.4,24.5,8.8,9.3,17.0,6.2,6.8,0.0,35076.0,21321.0,,569.0,14.1,3,1,1,55.0,3,5.0,6.2,42009.0,propiedad,superior,parado
HOG001313,2076,1624.0,452.0,1.02,2128,34.4,20.2,12.1,10.2,7.9,6.7,8.5,0.0,0.0,18356.0,8258.0,599.0,28.9,2,1,0,54.0,1,3.0,18.1,-30000.0,alquiler,superior,parado
HOG001314,2851,2027.0,824.0,0.94,2669,26.4,17.2,14.6,9.5,7.8,13.0,11.5,0.7,23830.0,25039.0,14805.0,789.0,27.7,5,1,2,55.0,2,7.0,0.0,41518.0,hipoteca,medio,parado
HOG001315,5074,3914.0,1160.0,0.81,4106,22.4,13.2,14.4,14.3,25.1,4.0,6.7,17.2,94037.0,0.0,1837.0,,1.3,1,2,0,38.0,4,,34.2,356739.0,hipoteca,superior,ocupado
HOG001316,3307,2652.0,655.0,0.95,3157,30.1,25.5,9.9,8.0,12.8,6.4,7.2,0.0,5369.0,27199.0,17500.0,795.0,24.0,3,2,1,60.0,3,3.0,9.9,-11887.0,propiedad,medio,jubilado
HOG001317,2491,1583.0,908.0,1.01,2511,31.0,27.0,15.9,11.9,6.1,4.5,3.5,0.0,0.0,4944.0,2129.0,66.0,2.6,4,0,0,51.0,2,4.0,9.7,-20065.0,propiedad,superior,parado
HOG001318,3317,,883.0,1.03,3406,31.4,21.5,13.8,7.3,11.0,4.3,10.9,2.7,4972.0,24876.0,14918.0,659.0,19.9,3,1,0,56.0,2,3.0,14.9,11089.0,hipoteca,medio,ocupado
HOG001319,4335,3338.0,997.0,0.91,3954,23.4,30.3,11.6,9.3,15.8,5.3,4.2,10.0,82607.0,3509.0,718.0,164.0,3.8,3,2,1,45.0,4,8.0,0.0,264842.0,hipoteca,superior,ocupado
HOG001320,2289,1609.0,,1.12,2557,43.3,21.2,8.8,7.2,9.1,8.6,1.8,0.0,0.0,28497.0,18108.0,936.0,40.9,3,1,0,70.0,1,4.0,6.4,-30000.0,alquiler,medio,parado
HOG001321,2624,,281.0,1.05,2760,42.4,22.4,8.5,10.4,9.6,6.0,0.6,0.0,12320.0,23789.0,13975.0,737.0,28.1,4,2,1,60.0,1,2.0,12.1,18680.0,propiedad,basico,jubilado
HOG001322,3738,2823.0,915.0,0.84,3152,33.3,24.5,10.9,6.3,13.0,4.2,7.9,16.1,23519.0,2062.0,0.0,100.0,2.7,4,2,1,78.0,4,4.0,18.6,88045.0,hipoteca,medio,parado
HOG001323,3932,2862.0,1070.0,0.85,3326,18.7,22.2,16.3,14.7,12.8,6.7,8.5,16.1,41302.0,0.0,1394.0,41.0,1.0,1,1,0,32.0,3,4.0,16.1,175546.0,propiedad,medio,ocupado
HOG001324,3237,,607.0,0.87,2823,24.3,25.8,20.5,5.5,14.6,4.6,4.7,10.7,19685.0,5168.0,1431.0,264.0,8.2,2,1,1,23.0,3,,,57364.0,hipoteca,medio,ocupado
HOG001325,2525,1760.0,765.0,1.01,2563,28.7,24.8,11.6,8.3,15.1,3.3,8.4,3.5,27469.0,26388.0,,904.0,35.8,5,1,3,33.0,2,6.0,19.4,69416.0,hipoteca,medio,jubilado
HOG001326,3820,2608.0,1212.0,1.06,4052,30.5,28.4,15.7,4.4,13.5,5.0,2.4,0.0,45701.0,24160.0,13440.0,580.0,15.2,5,1,2,41.0,3,4.0,,81920.0,alquiler,basico,jubilado
